Date,liga,HomeTeam,AwayTeam,FTR,prob_casa_modelo,prob_empate_modelo,prob_fora_modelo,prob_casa_odds,prob_empate_odds,prob_fora_odds,data_corte_modelo
2023-05-25,La Liga,Mallorca,Valencia,H,0.35822810532394855,0.28655239791404513,0.3552194967620059,0.31867567765765703,0.3294054984542111,0.35191882388813206,2023-05-25
2023-05-25,La Liga,Osasuna,Ath Bilbao,H,0.3276260127617106,0.3092774901664957,0.36309649707179376,0.3027955565917826,0.29637262054286595,0.4008318228653515,2023-05-25
2023-05-27,La Liga,Sevilla,Real Madrid,A,0.280327403057378,0.2566907980964502,0.4629817988461719,0.3036393543744217,0.27310578801274804,0.42325485761283027,2023-05-25
2023-05-28,La Liga,Vallecano,Villarreal,H,0.2748283120311563,0.25201792918839333,0.4731537587804502,0.31580078824793983,0.25102113937656756,0.4331780723754927,2023-05-25
2023-05-28,La Liga,Valencia,Espanol,D,0.5355700704480758,0.23560323869831898,0.228826690853605,0.45883804041873555,0.2784401783737626,0.2627217812075018,2023-05-25
2023-05-28,La Liga,Girona,Betis,A,0.46642342066938974,0.24095111870549024,0.29262546062511996,0.4889743555620617,0.27015157765859765,0.24087406677934078,2023-05-25
2023-05-28,La Liga,Getafe,Osasuna,H,0.41273243990636094,0.33218086220892834,0.2550866978847108,0.39442981931315063,0.3338518607155677,0.27171831997128154,2023-05-25
2023-05-28,La Liga,Cadiz,Celta,H,0.34190222278033805,0.29080511006324655,0.3672926671564155,0.3736102995374985,0.3252023205276566,0.301187379934845,2023-05-25
2023-05-28,La Liga,Barcelona,Mallorca,H,0.7867600024426651,0.14752863414864353,0.06571136340869123,0.7632943512797882,0.15870476610767875,0.0780008826125331,2023-05-25
2023-05-28,La Liga,Ath Madrid,Sociedad,H,0.5513808396116093,0.2566516344150139,0.1919675259733767,0.4180300206887445,0.31759423649729285,0.2643757428139627,2023-05-25
2023-05-28,La Liga,Ath Bilbao,Elche,A,0.6279507979933956,0.22929848707569314,0.14275071493091143,0.6818264846537503,0.19638815582318975,0.1217853595230598,2023-05-25
2023-05-28,La Liga,Almeria,Valladolid,D,0.5883946399974254,0.20998084309972456,0.20162451690284994,0.42351669919398416,0.2835720507646677,0.2929112500413483,2023-05-25
2023-06-04,La Liga,Valladolid,Getafe,D,0.32765830445490524,0.3142389554398487,0.35810274010524623,0.485845733688122,0.29179923945232555,0.22235502685955238,2023-05-25
2023-06-04,La Liga,Espanol,Almeria,D,0.4663314145935069,0.22112293970946054,0.3125456456970326,0.39979847074862196,0.25671270227016774,0.3434888269812104,2023-05-25
2023-06-04,La Liga,Elche,Cadiz,D,0.3983264338436374,0.2983948579978192,0.3032787081585433,0.3874166458481465,0.3038799315871399,0.3087034225647135,2023-05-25
2023-06-04,La Liga,Celta,Barcelona,H,0.18483619061911444,0.23308324467101343,0.5820805647098724,0.33954678224462576,0.272206498615105,0.3882467191402693,2023-05-25
2023-06-04,La Liga,Betis,Valencia,D,0.504372872088835,0.2577829667214046,0.23784416118976054,0.3099140994345394,0.3129036245094707,0.3771822760559898,2023-05-25
2023-06-04,La Liga,Mallorca,Vallecano,H,0.40574031453608855,0.2805093119191201,0.31375037354479146,0.30694275274056027,0.30694275274056027,0.3861144945188794,2023-05-25
2023-06-04,La Liga,Sociedad,Sevilla,H,0.46393499354650264,0.281415529118925,0.2546494773345723,0.6174483618191979,0.22284917886348066,0.15970245931732135,2023-05-25
