Date,liga,HomeTeam,AwayTeam,FTR,prob_casa_modelo,prob_empate_modelo,prob_fora_modelo,prob_casa_odds,prob_empate_odds,prob_fora_odds,data_corte_modelo
2023-08-20,brasileirao,Vasco,Atletico-MG,H,0.22425792477729897,0.2749103934054848,0.5008316818172162,0.36168143589584,0.31183431492301583,0.32648424918114416,2023-07-24
2023-08-22,brasileirao,Goias,Athletico-PR,D,0.3363252188919073,0.27286779904227376,0.3908069820658188,0.3308781406007038,0.3127915541369997,0.35633030526229637,2023-07-24
2023-08-26,brasileirao,Flamengo RJ,Internacional,D,0.5401088094722754,0.24269809082758037,0.21719309970014417,0.6555319076289223,0.2215039322581747,0.12296416011290305,2023-08-26
2023-08-27,brasileirao,Corinthians,Goias,D,0.5785559256136859,0.25079795929533927,0.17064611509097488,0.49072071717846893,0.297133645264027,0.212145637557504,2023-08-26
2023-08-27,brasileirao,Bragantino,Cuiaba,H,0.5059791536608427,0.27497104748291046,0.219049798856247,0.5867594583213281,0.26452270662027083,0.14871783505840114,2023-08-26
2023-08-27,brasileirao,America MG,Sao Paulo,H,0.3303545204635629,0.2814303004157273,0.3882151791207095,0.3630902616504102,0.2966713113485059,0.34023842700108375,2023-08-26
2023-08-27,brasileirao,Atletico-MG,Santos,H,0.5822293338902963,0.24524525746460468,0.17252540864509908,0.6055796269440638,0.2640129163788834,0.13040745667705278,2023-08-26
2023-08-27,brasileirao,Botafogo RJ,Bahia,H,0.56881734053558,0.25041202289428505,0.18077063657013503,0.5136436597110755,0.26966292134831465,0.21669341894060995,2023-08-26
2023-08-27,brasileirao,Athletico-PR,Fluminense,D,0.41921452223680583,0.2730097029941891,0.30777577476900503,0.5370898737208731,0.2707890449679054,0.19212108131122144,2023-08-26
2023-08-27,brasileirao,Fortaleza,Coritiba,H,0.6435760706618953,0.21654323398827924,0.1398806953498256,0.6329120346001891,0.23221952348640032,0.13486844191341077,2023-08-26
2023-08-27,brasileirao,Palmeiras,Vasco,H,0.7739407880381933,0.15619009049580712,0.06986912146599952,0.7006395321798852,0.19853851219881752,0.10082195562129732,2023-08-26
2023-08-27,brasileirao,Gremio,Cruzeiro,H,0.4666568388585283,0.293939723478762,0.23940343766270972,0.473965572543569,0.2849353148722335,0.2410991125841976,2023-08-26
2023-09-02,brasileirao,Athletico-PR,Atletico-MG,D,0.401153552188147,0.2847055629428036,0.3141408848690496,0.3959879775946082,0.3183432761054693,0.28566874629992256,2023-08-26
2023-09-02,brasileirao,Goias,Internacional,D,0.3070382203485755,0.2863329972122691,0.4066287824391554,0.33558272374331927,0.3367439096386248,0.3276733666180558,2023-08-26
2023-09-03,brasileirao,Cruzeiro,Bragantino,D,0.44078664619769187,0.30314303167987217,0.2560703221224361,0.3941066734827012,0.31001384824913114,0.29587947826816774,2023-08-26
2023-09-03,brasileirao,Bahia,Vasco,D,0.566877425983634,0.25073752754300765,0.18238504647335835,0.46129485907071194,0.29229193772949014,0.24641320319979798,2023-08-26
2023-09-03,brasileirao,America MG,Santos,H,0.42294839264087003,0.2689633744145426,0.30808823294458737,0.44010133912414046,0.3039449873326095,0.2559536735432501,2023-08-26
