Date,liga,HomeTeam,AwayTeam,FTR,prob_casa_modelo,prob_empate_modelo,prob_fora_modelo,prob_casa_odds,prob_empate_odds,prob_fora_odds,data_corte_modelo
2023-05-25,La Liga,Mallorca,Valencia,H,0.3895718198764782,0.2838680466509478,0.3265601334725738,0.31867567765765703,0.3294054984542111,0.35191882388813206,2023-05-25
2023-05-25,La Liga,Osasuna,Ath Bilbao,H,0.3195593901681942,0.3009295415843245,0.379511068247481,0.3027955565917826,0.29637262054286595,0.4008318228653515,2023-05-25
2023-05-27,La Liga,Sevilla,Real Madrid,A,0.2958127107344683,0.24960043851657693,0.45458685074895483,0.3036393543744217,0.27310578801274804,0.42325485761283027,2023-05-25
2023-05-28,La Liga,Vallecano,Villarreal,H,0.30254992856750434,0.24932240892975457,0.4481276625027411,0.31580078824793983,0.25102113937656756,0.4331780723754927,2023-05-25
2023-05-28,La Liga,Valencia,Espanol,D,0.5225622036358046,0.23761019550728593,0.2398276008569093,0.45883804041873555,0.2784401783737626,0.2627217812075018,2023-05-25
2023-05-28,La Liga,Girona,Betis,A,0.4643996226726746,0.24191443173403043,0.293685945593295,0.4889743555620617,0.27015157765859765,0.24087406677934078,2023-05-25
2023-05-28,La Liga,Getafe,Osasuna,H,0.4233382638805131,0.31907285882550906,0.25758887729397806,0.39442981931315063,0.3338518607155677,0.27171831997128154,2023-05-25
2023-05-28,La Liga,Cadiz,Celta,H,0.3535524769174418,0.2798755133371518,0.36657200974540644,0.3736102995374985,0.3252023205276566,0.301187379934845,2023-05-25
2023-05-28,La Liga,Barcelona,Mallorca,H,0.7608924840336219,0.15946217822239045,0.07964533774398769,0.7632943512797882,0.15870476610767875,0.0780008826125331,2023-05-25
2023-05-28,La Liga,Ath Madrid,Sociedad,H,0.5151412693491688,0.2589181894663581,0.22594054118447326,0.4180300206887445,0.31759423649729285,0.2643757428139627,2023-05-25
2023-05-28,La Liga,Ath Bilbao,Elche,A,0.6594682163589209,0.21082052868708787,0.12971125495399116,0.6818264846537503,0.19638815582318975,0.1217853595230598,2023-05-25
2023-05-28,La Liga,Almeria,Valladolid,D,0.5448456125932557,0.22014459282568627,0.23500979458105806,0.42351669919398416,0.2835720507646677,0.2929112500413483,2023-05-25
2023-06-04,La Liga,Valladolid,Getafe,D,0.3425817633118043,0.3030834631921815,0.354334773496014,0.485845733688122,0.29179923945232555,0.22235502685955238,2023-05-25
2023-06-04,La Liga,Espanol,Almeria,D,0.5087962747346608,0.2192554599190961,0.2719482653462432,0.39979847074862196,0.25671270227016774,0.3434888269812104,2023-05-25
2023-06-04,La Liga,Elche,Cadiz,D,0.4119753971484096,0.2741553783695693,0.31386922448202104,0.3874166458481465,0.3038799315871399,0.3087034225647135,2023-05-25
2023-06-04,La Liga,Celta,Barcelona,H,0.208822977881998,0.2394532182922838,0.5517238038257182,0.33954678224462576,0.272206498615105,0.3882467191402693,2023-05-25
2023-06-04,La Liga,Betis,Valencia,D,0.5166554723609433,0.24805666091658143,0.23528786672247531,0.3099140994345394,0.3129036245094707,0.3771822760559898,2023-05-25
2023-06-04,La Liga,Mallorca,Vallecano,H,0.420583464896394,0.2826418402311662,0.29677469487243996,0.30694275274056027,0.30694275274056027,0.3861144945188794,2023-05-25
2023-06-04,La Liga,Sociedad,Sevilla,H,0.5093504565157341,0.26183172048819303,0.22881782299607267,0.6174483618191979,0.22284917886348066,0.15970245931732135,2023-05-25
2023-06-04,La Liga,Real Madrid,Ath Bilbao,D,0.6169315875977336,0.2183867979073044,0.16468161449496188,0.5778112121410349,0.22162621835546545,0.2005625695034997,2023-05-25
2023-06-04,La Liga,Osasuna,Girona,H,0.36529976732563346,0.26715244078322264,0.3675477918911437,0.4657767679636467,0.2638139417463473,0.270409290290006,2023-05-25
2023-06-04,La Liga,Villarreal,Ath Madrid,D,0.3923592421529169,0.2508653972042988,0.3567753606427844,0.3538706479617892,0.2551593619513953,0.3909699900868155,2023-05-25
2023-08-11,La Liga,Sevilla,Valencia,A,0.5191248765122582,0.2517931587192821,0.22908196476845968,0.5039625497703883,0.28256859727010214,0.21346885295950946,2023-08-11
2023-08-11,La Liga,Almeria,Vallecano,A,0.44924503784993164,0.24317895518372284,0.30757600696634546,0.36803807395958466,0.3012250082253832,0.33073691781503217,2023-08-11
2023-08-12,La Liga,Las Palmas,Mallorca,D,0.3318864219463928,0.2769045999210709,0.39120897813253624,0.3708917323735302,0.33418231176318075,0.29492595586328907,2023-08-11
2023-08-12,La Liga,Ath Bilbao,Real Madrid,A,0.3082746405451873,0.26568653940656456,0.4260388200482481,0.2842062525375559,0.2793341453511977,0.43645960211124646,2023-08-11
2023-08-12,La Liga,Sociedad,Girona,D,0.572780106064779,0.228916728061217,0.19830316587400407,0.5289127605140711,0.27180239081973107,0.1992848486661979,2023-08-11
2023-08-13,La Liga,Getafe,Barcelona,D,0.1924323173131984,0.2694767510810888,0.5380909316057128,0.1305578837196696,0.2410796565714691,0.6283624597088614,2023-08-11
2023-08-13,La Liga,Celta,Osasuna,A,0.4738207408583929,0.27820606513460816,0.24797319400699913,0.45287375624501447,0.303791091145724,0.24333515260926156,2023-08-11
2023-08-13,La Liga,Villarreal,Betis,A,0.5469620766454721,0.2278054528484093,0.22523247050611858,0.5579816174903754,0.23816288551418466,0.20385549699543987,2023-08-11
2023-08-14,La Liga,Cadiz,Alaves,H,0.47265109686333007,0.27194965243821295,0.2553992506984568,0.4196267679935607,0.3303143139949312,0.25005891801150804,2023-08-11
2023-08-14,La Liga,Ath Madrid,Granada,H,0.740826170707208,0.1612586963344162,0.0979151329583757,0.7425030563079799,0.1648608480955006,0.09263609559651939,2023-08-11
2023-08-18,La Liga,Mallorca,Villarreal,A,0.28310416617283674,0.25802297595026985,0.45887285787689347,0.3467391304347826,0.3065217391304348,0.3467391304347826,2023-08-11
2023-08-18,La Liga,Valencia,Las Palmas,H,0.6520937309512485,0.20401870229227237,0.14388756675647932,0.5987442498664988,0.24707674108415006,0.15417900904935117,2023-08-11
2023-08-19,La Liga,Sociedad,Celta,D,0.580595569951765,0.2442468015228865,0.17515762852534855,0.5774535198871876,0.2695846543119743,0.1529618258008381,2023-08-11
2023-08-19,La Liga,Almeria,Real Madrid,A,0.18651361895120303,0.19481424438677464,0.6186721366620225,0.14120500325615862,0.18512946037591788,0.6736655363679235,2023-08-11
2023-08-19,La Liga,Osasuna,Ath Bilbao,A,0.3276793552326649,0.3016131158807293,0.3707075288866056,0.3309083053992231,0.32541148969491707,0.34368020490585977,2023-08-11
2023-08-20,La Liga,Girona,Getafe,H,0.5021802712845115,0.2666655906169019,0.2311541380985867,0.49360452925141546,0.30446634514573284,0.20192912560285178,2023-08-11
2023-08-20,La Liga,Barcelona,Cadiz,H,0.8039439003183951,0.1337014471043864,0.06235465257721835,0.7677182510073124,0.15305775257424267,0.07922399641844502,2023-08-11
2023-08-20,La Liga,Betis,Ath Madrid,D,0.3217710495889233,0.2642621839366423,0.4139667664744343,0.25321240128289135,0.27688381556712766,0.469903783149981,2023-08-11
2023-08-21,La Liga,Alaves,Sevilla,H,0.27976840806079295,0.2701493088203677,0.4500822831188393,0.2877810597383808,0.3176803906202905,0.39453854964132856,2023-08-11
2023-08-21,La Liga,Granada,Vallecano,A,0.4342196819343778,0.25738067759277394,0.30839964047284807,0.3326319197151182,0.31045645840077696,0.3569116218841049,2023-08-11
2023-08-25,La Liga,Celta,Real Madrid,A,0.23827604246963502,0.24174726483594394,0.5199766926944208,0.22129684711481262,0.26234384295062463,0.5163593099345629,2023-08-11
2023-08-25,La Liga,Las Palmas,Sociedad,D,0.17805743066715848,0.23441027586294091,0.5875322934699007,0.20618850434980815,0.29261482353835055,0.5011966721118415,2023-08-11
2023-08-26,La Liga,Cadiz,Almeria,D,0.44052255564041626,0.24854661271897224,0.3109308316406112,0.454486582893056,0.27998457112322933,0.26552884598371473,2023-08-11
2023-08-26,La Liga,Granada,Mallorca,H,0.4459910625420655,0.2659382787825905,0.28807065867534387,0.34953454414453083,0.3263096574904092,0.3241557983650599,2023-08-11
2023-08-26,La Liga,Sevilla,Girona,A,0.5059317123871281,0.23795382931365128,0.2561144582992204,0.4938710250488541,0.27162906377686974,0.23449991117427604,2023-08-11
2023-08-27,La Liga,Villarreal,Barcelona,A,0.3185469659197678,0.24516195234622434,0.4362910817340078,0.2738225629791895,0.2606790799561884,0.4654983570646221,2023-08-11
2023-08-27,La Liga,Valencia,Osasuna,A,0.4827025362594819,0.27284303793642606,0.24445442580409196,0.5496259351620948,0.2748129675810474,0.17556109725685784,2023-08-11
2023-08-27,La Liga,Ath Bilbao,Betis,H,0.46845079693452985,0.2711826655157564,0.2603665375497138,0.48823198384587374,0.2846833725048826,0.22708464364924358,2023-08-11
2023-08-28,La Liga,Getafe,Alaves,H,0.5083840741165284,0.28844479079251556,0.20317113509095602,0.3733089771136382,0.3609112620065433,0.2657797608798185,2023-08-11
2023-08-28,La Liga,Vallecano,Ath Madrid,A,0.23744415657711307,0.2529865583582656,0.5095692850646212,0.24123472209831387,0.28905343920064236,0.46971183870104377,2023-08-11
2023-09-01,La Liga,Cadiz,Villarreal,H,0.2539130504628979,0.2457370442250151,0.5003499053120873,0.2987950233484636,0.26695620938510267,0.43424876726643374,2023-08-11
2023-09-01,La Liga,Almeria,Celta,A,0.40928150451409545,0.24888804456035235,0.3418304509255523,0.33154388953099334,0.28936522902852974,0.37909088144047687,2023-08-11
2023-09-02,La Liga,Betis,Vallecano,H,0.557450735329092,0.23960284288147676,0.20294642178943137,0.46785943456762163,0.2918884233571132,0.24025214207526513,2023-08-11
2023-09-02,La Liga,Alaves,Valencia,H,0.3342880420023756,0.27652200781817426,0.3891899501794501,0.2938442034089308,0.3283561064938723,0.3777996900971967,2023-08-11
2023-09-02,La Liga,Real Madrid,Getafe,H,0.6867537593622028,0.20243560269269453,0.11081063794510265,0.7079392069927416,0.19753089889614175,0.09452989411111658,2023-08-11
2023-09-02,La Liga,Sociedad,Granada,H,0.6648240919860473,0.20145046469758046,0.13372544331637237,0.6625172737825438,0.2145155049472113,0.12296722127024487,2023-08-11
2023-09-03,La Liga,Girona,Las Palmas,H,0.7116560813824818,0.16875879100294836,0.11958512761456973,0.5598108376150748,0.25104919006449233,0.18913997232043303,2023-08-11
2023-09-03,La Liga,Mallorca,Ath Bilbao,D,0.3121508393334825,0.29761372692926,0.3902354337372576,0.30259137630197414,0.32463445669483326,0.37277416700319255,2023-08-11
2023-09-03,La Liga,Osasuna,Barcelona,A,0.18276909663749705,0.2421743940001168,0.5750565093623863,0.1436160070854664,0.208197080935462,0.6481869119790715,2023-08-11
2023-09-15,La Liga,Vallecano,Alaves,H,0.5199777663476074,0.2537112342417503,0.22631099941064223,0.4792856929197452,0.2990039185187401,0.2217103885615148,2023-09-15
2023-09-16,La Liga,Ath Bilbao,Cadiz,H,0.5945222564276685,0.24492653014001348,0.16055121343231807,0.6052260999377006,0.24299601518695713,0.15177788487534236,2023-09-15
2023-09-16,La Liga,Valencia,Ath Madrid,H,0.2528034110879966,0.25782778921037947,0.4893687997016241,0.2769089949472394,0.3035679354545823,0.4195230695981782,2023-09-15
2023-09-16,La Liga,Celta,Mallorca,A,0.4923079114591307,0.2726728747746218,0.23501921376624765,0.459802365470278,0.31190415237315033,0.22829348215657155,2023-09-15
2023-09-16,La Liga,Barcelona,Betis,H,0.6835782255986792,0.18977152110914666,0.126650253292174,0.7363703409542179,0.16066261984455665,0.1029670392012254,2023-09-15
