Date,liga,HomeTeam,AwayTeam,selecao,prob_modelo,odd_prejogo,odd_fechamento,ev,clv,ganhou,retorno_papel
2023-10-08,La Liga,Villarreal,Las Palmas,casa,0.6800775368819774,1.63,1.65,0.10852638511762303,-0.038719768105847985,False,-1.0
2023-10-08,La Liga,Ath Madrid,Sociedad,casa,0.5804678202024823,1.93,2.04,0.12030289299079078,-0.06523609885260384,True,0.9299999999999999
2023-10-08,La Liga,Alaves,Betis,fora,0.4738548446861761,2.68,3.06,0.2699309837589521,-0.14437135201458617,False,-1.0
2023-10-08,La Liga,Celta,Getafe,fora,0.2530262829459522,4.23,4.38,0.07030117686137793,-0.05545902784709045,False,-1.0
2023-10-20,La Liga,Osasuna,Granada,fora,0.2626306066922194,5.13,5.67,0.3472950123310854,-0.11743653288042999,False,-1.0
2023-10-21,La Liga,Celta,Ath Madrid,fora,0.5432324706394365,2.12,2.23,0.15165283775560545,-0.06948767027492686,True,1.12
2023-10-21,La Liga,Sociedad,Mallorca,fora,0.1555740825387097,7.23,6.36,0.1248006167548712,0.10636712158777639,False,-1.0
2023-10-21,La Liga,Getafe,Betis,fora,0.3390524795738345,3.25,3.29,0.10192055861496208,-0.034384694932781734,False,-1.0
2023-10-22,La Liga,Las Palmas,Vallecano,empate,0.3574348749767507,3.12,3.04,0.11519680992746228,0.0038815117466803883,False,-1.0
2023-10-22,La Liga,Girona,Almeria,casa,0.7209006022493211,1.47,1.39,0.059723885306501856,0.028347905035719156,True,0.47
2023-10-22,La Liga,Villarreal,Alaves,casa,0.719531947817769,1.74,2.09,0.2519855892029179,-0.1861831454997268,False,-1.0
2023-10-22,La Liga,Barcelona,Ath Bilbao,casa,0.6548045896007273,1.68,1.86,0.1000717105292217,-0.11811906385052717,True,0.6799999999999999
2023-10-23,La Liga,Valencia,Cadiz,fora,0.2004478199770473,5.29,6.07,0.06036896767858013,-0.15590218451815596,False,-1.0
2023-10-28,La Liga,Almeria,Las Palmas,empate,0.3109711973694142,3.46,3.3,0.07596034289817322,0.019601181683899682,False,-1.0
2023-10-28,La Liga,Barcelona,Real Madrid,casa,0.456439617709425,2.55,2.58,0.16392102515903373,-0.038068275132436935,False,-1.0
2023-10-28,La Liga,Mallorca,Getafe,fora,0.2974464336343202,3.67,3.9,0.09162841143795508,-0.08052020139640659,False,-1.0
2023-10-29,La Liga,Ath Bilbao,Valencia,fora,0.2272580054900047,5.95,5.83,0.35218513266552787,-0.008638538373296867,False,-1.0
2023-10-29,La Liga,Ath Madrid,Alaves,casa,0.8187758610020027,1.4,1.45,0.1462862054028038,-0.06299104312338721,True,0.3999999999999999
2023-10-29,La Liga,Vallecano,Sociedad,fora,0.4305361565203562,2.46,2.42,0.0591189450400762,-0.008783594139039397,False,-1.0
2023-10-29,La Liga,Betis,Osasuna,casa,0.5260551910118949,2.1,1.99,0.10471590112497942,0.026307126679802728,True,1.1
2023-10-30,La Liga,Granada,Villarreal,fora,0.4830914832152627,2.29,2.39,0.10627949656295166,-0.06756091629784533,True,1.29
2023-11-03,La Liga,Las Palmas,Ath Madrid,empate,0.3225452568245707,3.85,3.69,0.2417992387745973,0.010759229569762496,False,-1.0
2023-11-04,La Liga,Betis,Mallorca,casa,0.5543384734837207,1.93,1.9,0.0698732538235809,-0.013649226094388012,True,0.9299999999999999
2023-11-05,La Liga,Alaves,Almeria,fora,0.355405218308609,4.75,4.99,0.6881747869658927,-0.07638158374007442,False,-1.0
2023-11-05,La Liga,Valencia,Granada,fora,0.2269006311526719,5.24,5.29,0.18895930724000087,-0.03718301195971174,False,-1.0
2023-11-05,La Liga,Villarreal,Ath Bilbao,casa,0.4881120988255909,3.06,3.82,0.4936230224063083,-0.2210802178724307,False,-1.0
2023-11-10,La Liga,Ath Bilbao,Celta,empate,0.2615859530767968,4.17,4.04,0.09081342433024253,0.001402347276557414,False,-1.0
2023-11-11,La Liga,Osasuna,Las Palmas,empate,0.3778116486355932,3.25,3.36,0.2278878580656778,-0.05994964574649442,True,2.25
2023-11-11,La Liga,Almeria,Sociedad,casa,0.2521994486774903,4.83,4.38,0.21812333711227816,0.06853699216414388,False,-1.0
2023-11-11,La Liga,Vallecano,Girona,fora,0.4263427350746577,2.48,2.46,0.05732998298515102,-0.01805496700768805,True,1.48
2023-11-11,La Liga,Granada,Getafe,casa,0.4103465390651873,2.58,2.49,0.05869407078818334,0.007368421052631469,False,-1.0
2023-11-12,La Liga,Ath Madrid,Villarreal,fora,0.1760603085059172,7.71,8.91,0.3574249785806216,-0.1603883237121967,False,-1.0
2023-11-24,La Liga,Alaves,Granada,fora,0.3402059605869215,5.15,5.45,0.7520606970226458,-0.08317270834088375,False,-1.0
2023-11-25,La Liga,Getafe,Almeria,fora,0.208046703986564,5.46,5.06,0.13593500376663936,0.04643876177658135,False,-1.0
2023-11-26,La Liga,Cadiz,Real Madrid,empate,0.2271200553714918,4.68,4.7,0.06292185913858162,-0.0364095326424454,False,-1.0
2023-11-26,La Liga,Villarreal,Osasuna,casa,0.5864839338045378,2.17,2.2,0.272670136355847,-0.04017897091722611,True,1.17
2023-11-26,La Liga,Sociedad,Sevilla,fora,0.2377898464579076,4.92,6.09,0.1699260445729054,-0.2163069912198453,False,-1.0
2023-11-26,La Liga,Betis,Las Palmas,empate,0.3260525859462136,3.91,3.74,0.2748656110496952,0.016035039389369343,False,-1.0
2023-11-27,La Liga,Girona,Ath Bilbao,casa,0.5077857410959563,2.32,2.27,0.17806291934261864,-0.0069797796084306585,False,-1.0
2023-11-29,La Liga,Mallorca,Cadiz,fora,0.241619594773382,4.56,5.15,0.10178535216662188,-0.13971309203171445,False,-1.0
2023-12-01,La Liga,Las Palmas,Getafe,empate,0.3792223019516369,2.95,2.98,0.11870579075732901,-0.03585915725117628,False,-1.0
2023-12-02,La Liga,Ath Bilbao,Vallecano,fora,0.2014451619491866,5.92,6.9,0.1925553587391846,-0.1672179911765761,False,-1.0
2023-12-02,La Liga,Osasuna,Sociedad,casa,0.2836619114678335,3.75,4.0,0.06373216800437564,-0.08840779346189909,False,-1.0
2023-12-03,La Liga,Mallorca,Alaves,casa,0.4884345797217883,2.47,2.75,0.20643341191281706,-0.12624213254350236,False,-1.0
2023-12-03,La Liga,Almeria,Betis,fora,0.4868392507949926,2.16,2.06,0.051572781717184046,0.014778677557918618,False,-1.0
2023-12-03,La Liga,Sevilla,Villarreal,fora,0.3119125844205627,3.58,4.01,0.11664705222561444,-0.13227186849031913,False,-1.0
