Date,liga,HomeTeam,AwayTeam,total_real,data_corte_modelo,prob_over_3.5,over_real_3.5
2024-11-02,Championship,Preston,Bristol City,7.0,2024-10-18,0.35389740135420583,1.0
2024-11-02,Championship,Leeds,Plymouth,0.0,2024-10-18,0.5066022841343092,0.0
2024-11-02,Championship,Sheffield Weds,Watford,6.0,2024-10-18,0.5796853607759082,1.0
2024-11-02,Championship,Cardiff,Norwich,5.0,2024-10-18,0.40197495976467096,1.0
2024-11-02,Championship,Stoke,Derby,5.0,2024-10-18,0.5660361505494397,1.0
2024-11-02,Championship,Oxford,Swansea,2.0,2024-10-18,0.25722945417587145,0.0
2024-11-02,Championship,Blackburn,Sheffield United,3.0,2024-10-18,0.5327931844814285,0.0
2024-11-02,Championship,Hull,Portsmouth,5.0,2024-10-18,0.6665580993362873,1.0
2024-11-03,Championship,Millwall,Burnley,4.0,2024-10-18,0.5190973349969622,1.0
2024-11-05,Championship,Bristol City,Sheffield United,2.0,2024-10-18,0.4552288377896588,0.0
2024-11-05,Championship,Oxford,Hull,3.0,2024-10-18,0.3765800240019525,0.0
2024-11-05,Championship,QPR,Middlesbrough,2.0,2024-10-18,0.4544482551802247,0.0
2024-11-05,Championship,Sheffield Weds,Norwich,0.0,2024-10-18,0.6643018195787673,0.0
2024-11-05,Championship,Plymouth,Portsmouth,6.0,2024-10-18,0.631804596458924,1.0
2024-11-05,Championship,Swansea,Watford,5.0,2024-10-18,0.6541060799845526,1.0
2024-11-06,Championship,Blackburn,Stoke,3.0,2024-10-18,0.5178390293394954,0.0
2024-11-06,Championship,Coventry,Derby,2.0,2024-10-18,0.6294847517627583,0.0
2024-11-06,Championship,Millwall,Leeds,3.0,2024-10-18,0.6760642733708749,0.0
2024-11-06,Championship,Luton,Cardiff,3.0,2024-10-18,0.5708718356113384,0.0
2024-11-06,Championship,Preston,Sunderland,3.0,2024-10-18,0.539642013551827,0.0
2024-11-07,Championship,West Brom,Burnley,6.0,2024-10-18,0.5985571804236339,1.0
2024-11-08,Championship,Watford,Oxford,7.0,2024-10-18,0.5638293068095376,1.0
2024-11-09,Championship,Sunderland,Coventry,7.0,2024-10-18,0.8086873964570672,1.0
2024-11-09,Championship,Portsmouth,Preston,1.0,2024-10-18,0.5637792819304203,0.0
2024-11-09,Championship,Leeds,QPR,3.0,2024-10-18,0.6796374132046541,0.0
2024-11-09,Championship,Norwich,Bristol City,2.0,2024-10-18,0.4455663648320189,0.0
2024-11-09,Championship,Stoke,Millwall,4.0,2024-10-18,0.5139534080260423,1.0
2024-11-09,Championship,Middlesbrough,Luton,5.0,2024-10-18,0.5262858995383632,1.0
2024-11-09,Championship,Cardiff,Blackburn,3.0,2024-10-18,0.47954397309348173,0.0
2024-11-09,Championship,Derby,Plymouth,5.0,2024-10-18,0.5971712107459913,1.0
2024-11-10,Championship,Sheffield United,Sheffield Weds,4.0,2024-10-18,0.45648186962441567,1.0
2024-11-10,Championship,Hull,West Brom,3.0,2024-10-18,0.3847910019203472,0.0
2024-11-10,Championship,Burnley,Swansea,4.0,2024-10-18,0.4908828713122193,1.0
2024-11-22,Championship,Plymouth,Watford,3.0,2024-11-22,0.5566527851163141,0.0
2024-11-23,Championship,West Brom,Norwich,3.0,2024-11-22,0.38291852812325816,0.0
2024-11-23,Championship,QPR,Stoke,5.0,2024-11-22,0.5050590784747067,1.0
2024-11-23,Championship,Preston,Derby,4.0,2024-11-22,0.36133886439406643,1.0
2024-11-23,Championship,Oxford,Middlesbrough,4.0,2024-11-22,0.5629619121593951,1.0
2024-11-23,Championship,Sheffield Weds,Cardiff,1.0,2024-11-22,0.4305387222320083,0.0
2024-11-23,Championship,Luton,Hull,3.0,2024-11-22,0.4778949809103464,0.0
2024-11-23,Championship,Coventry,Sheffield United,6.0,2024-11-22,0.5879385028232378,1.0
2024-11-23,Championship,Bristol City,Burnley,7.0,2024-11-22,0.4533451541263787,1.0
2024-11-23,Championship,Millwall,Sunderland,3.0,2024-11-22,0.6066496726911862,0.0
2024-11-24,Championship,Swansea,Leeds,3.0,2024-11-22,0.4211717895918361,0.0
2024-11-26,Championship,Watford,Bristol City,4.0,2024-11-22,0.5749300187988711,1.0
2024-11-26,Championship,Sunderland,West Brom,0.0,2024-11-22,0.5789613670226621,0.0
2024-11-26,Championship,Sheffield United,Oxford,2.0,2024-11-22,0.6456260678313311,0.0
2024-11-26,Championship,Stoke,Preston,2.0,2024-11-22,0.6205144428905928,0.0
2024-11-26,Championship,Hull,Sheffield Weds,3.0,2024-11-22,0.41756899897354255,0.0
2024-11-26,Championship,Burnley,Coventry,1.0,2024-11-22,0.6747638104766875,0.0
2024-11-26,Championship,Norwich,Plymouth,1.0,2024-11-22,0.36086857935227346,0.0
2024-11-27,Championship,Cardiff,QPR,1.0,2024-11-22,0.5553916384274875,0.0
2024-11-27,Championship,Leeds,Luton,3.0,2024-11-22,0.630843593083875,0.0
2024-11-27,Championship,Middlesbrough,Blackburn,1.0,2024-11-22,0.590498289344395,0.0
2024-11-27,Championship,Derby,Swansea,4.0,2024-11-22,0.7267292885809323,1.0
2024-11-29,Championship,Sheffield United,Sunderland,6.0,2024-11-22,0.6371874018928142,1.0
2024-11-30,Championship,Swansea,Portsmouth,6.0,2024-11-22,0.6113778531860997,1.0
2024-11-30,Championship,Stoke,Burnley,2.0,2024-11-22,0.5293115487343394,0.0
2024-11-30,Championship,Preston,West Brom,3.0,2024-11-22,0.4451526261323815,0.0
2024-11-30,Championship,Norwich,Luton,3.0,2024-11-22,0.6268573197771006,0.0
2024-11-30,Championship,Coventry,Cardiff,6.0,2024-11-22,0.5569302614197261,1.0
2024-11-30,Championship,Blackburn,Leeds,4.0,2024-11-22,0.45149559367084136,1.0
2024-11-30,Championship,Watford,QPR,5.0,2024-11-22,0.5221221617985601,1.0
2024-11-30,Championship,Oxford,Millwall,4.0,2024-11-22,0.5496921745916573,1.0
2024-11-30,Championship,Middlesbrough,Hull,3.0,2024-11-22,0.4984094505222338,0.0
2024-11-30,Championship,Bristol City,Plymouth,4.0,2024-11-22,0.5288093740748009,1.0
2024-12-01,Championship,Derby,Sheffield Weds,6.0,2024-11-22,0.497295393697113,1.0
2024-12-06,Championship,Burnley,Middlesbrough,1.0,2024-11-22,0.499750208915009,0.0
2024-12-07,Championship,QPR,Norwich,7.0,2024-11-22,0.5814791496836444,1.0
2024-12-07,Championship,Portsmouth,Bristol City,6.0,2024-11-22,0.24890471659571167,1.0
2024-12-07,Championship,Millwall,Coventry,3.0,2024-11-22,0.5157387506123678,0.0
2024-12-07,Championship,Luton,Swansea,0.0,2024-11-22,0.5756456776326493,0.0
2024-12-07,Championship,Sunderland,Stoke,0.0,2024-11-22,0.7986399556627198,0.0
2024-12-07,Championship,Sheffield Weds,Preston,6.0,2024-11-22,0.507155531249701,1.0
2024-12-07,Championship,Leeds,Derby,1.0,2024-11-22,0.604204425893971,0.0
2024-12-07,Championship,Hull,Blackburn,6.0,2024-11-22,0.5350799012435602,1.0
2024-12-08,Championship,West Brom,Sheffield United,6.0,2024-11-22,0.3707419546960533,1.0
2024-12-10,Championship,Sunderland,Bristol City,7.0,2024-11-22,0.42813033770803743,1.0
2024-12-10,Championship,Sheffield Weds,Blackburn,2.0,2024-11-22,0.6357377685860016,0.0
2024-12-10,Championship,Portsmouth,Norwich,8.0,2024-11-22,0.4951057107976271,1.0
2024-12-10,Championship,Leeds,Middlesbrough,3.0,2024-11-22,0.7195047947059158,0.0
2024-12-10,Championship,Luton,Stoke,3.0,2024-11-22,0.6785387801683269,0.0
2024-12-10,Championship,Burnley,Derby,2.0,2024-11-22,0.4556738113116807,0.0
2024-12-10,Championship,Plymouth,Swansea,3.0,2024-11-22,0.6701604584067039,0.0
2024-12-11,Championship,Cardiff,Preston,7.0,2024-11-22,0.569031971501893,1.0
2024-12-11,Championship,Hull,Watford,5.0,2024-11-22,0.7086069312707776,1.0
2024-12-11,Championship,Millwall,Sheffield United,2.0,2024-11-22,0.5835623945759142,0.0
2024-12-11,Championship,QPR,Oxford,4.0,2024-11-22,0.4879310752585066,1.0
2024-12-11,Championship,West Brom,Coventry,2.0,2024-11-22,0.4871851213804294,0.0
2024-12-13,Championship,Derby,Portsmouth,1.0,2024-11-22,0.47802533792910407,0.0
2024-12-14,Championship,Swansea,Sunderland,5.0,2024-11-22,0.5549582875796011,1.0
2024-12-14,Championship,Stoke,Cardiff,5.0,2024-11-22,0.5936608038330725,1.0
2024-12-14,Championship,Sheffield United,Plymouth,2.0,2024-11-22,0.5996062194340932,0.0
2024-12-14,Championship,Oxford,Sheffield Weds,1.0,2024-11-22,0.582943866366976,0.0
2024-12-14,Championship,Blackburn,Luton,5.0,2024-11-22,0.3681973180599071,1.0
2024-12-14,Championship,Preston,Leeds,4.0,2024-11-22,0.5070476481895616,1.0
2024-12-14,Championship,Middlesbrough,Millwall,4.0,2024-11-22,0.5188707241570558,1.0
2024-12-14,Championship,Coventry,Hull,6.0,2024-11-22,0.4936101932451633,1.0
2024-12-14,Championship,Bristol City,QPR,3.0,2024-11-22,0.3117381663456901,0.0
2024-12-15,Championship,Watford,West Brom,5.0,2024-11-22,0.5344988332175542,1.0
2024-12-15,Championship,Norwich,Burnley,4.0,2024-11-22,0.5850682039045708,1.0
2024-12-20,Championship,Luton,Derby,4.0,2024-11-22,0.44851210133257274,1.0
2024-12-21,Championship,Sunderland,Norwich,8.0,2024-11-22,0.7876162549080414,1.0
2024-12-21,Championship,QPR,Preston,1.0,2024-11-22,0.5843064925533714,0.0
2024-12-21,Championship,Plymouth,Middlesbrough,4.0,2024-11-22,0.5858267059518885,1.0
2024-12-21,Championship,Millwall,Blackburn,2.0,2024-11-22,0.3960966083277135,0.0
2024-12-21,Championship,Leeds,Oxford,1.0,2024-11-22,0.5194977507487589,0.0
2024-12-21,Championship,Burnley,Watford,4.0,2024-11-22,0.7306540992831998,1.0
2024-12-21,Championship,Sheffield Weds,Stoke,4.0,2024-11-22,0.6374308454659805,1.0
2024-12-21,Championship,Portsmouth,Coventry,1.0,2024-11-22,0.473316306562881,0.0
2024-12-21,Championship,Hull,Swansea,4.0,2024-11-22,0.48981619484112987,1.0
2024-12-21,Championship,Cardiff,Sheffield United,4.0,2024-11-22,0.5177783221046679,1.0
2024-12-22,Championship,West Brom,Bristol City,5.0,2024-12-22,0.4204132027692429,1.0
2024-12-26,Championship,Swansea,QPR,5.0,2024-12-22,0.6867324592022457,1.0
2024-12-26,Championship,Stoke,Leeds,4.0,2024-12-22,0.5511070978786013,1.0
2024-12-26,Championship,Derby,West Brom,2.0,2024-12-22,0.2608806511282394,0.0
2024-12-26,Championship,Watford,Portsmouth,7.0,2024-12-22,0.7353668699699892,1.0
2024-12-26,Championship,Preston,Hull,4.0,2024-12-22,0.5480830285774252,1.0
2024-12-26,Championship,Sheffield United,Burnley,4.0,2024-12-22,0.4455220805560299,1.0
2024-12-26,Championship,Norwich,Millwall,3.0,2024-12-22,0.6337542396473324,0.0
2024-12-26,Championship,Blackburn,Sunderland,5.0,2024-12-22,0.7053696549865619,1.0
2024-12-26,Championship,Bristol City,Luton,3.0,2024-12-22,0.5738615978051719,0.0
2024-12-26,Championship,Oxford,Cardiff,2.0,2024-12-22,0.40177971446725275,0.0
2024-12-26,Championship,Middlesbrough,Sheffield Weds,2.0,2024-12-22,0.5741938045234027,0.0
2024-12-26,Championship,Coventry,Plymouth,1.0,2024-12-22,0.5987941807658914,0.0
2024-12-29,Championship,Norwich,QPR,5.0,2024-12-22,0.3318668222699455,1.0
2024-12-29,Championship,Preston,Sheffield Weds,2.0,2024-12-22,0.3162269377228262,0.0
2024-12-29,Championship,Sheffield United,West Brom,5.0,2024-12-22,0.4768968588026902,1.0
2024-12-29,Championship,Bristol City,Portsmouth,2.0,2024-12-22,0.559148314712011,0.0
2024-12-29,Championship,Coventry,Millwall,1.0,2024-12-22,0.46990659135628265,0.0
2024-12-29,Championship,Oxford,Plymouth,2.0,2024-12-22,0.3377338902865016,0.0
2024-12-29,Championship,Stoke,Sunderland,7.0,2024-12-22,0.621333107765613,1.0
2024-12-29,Championship,Swansea,Luton,3.0,2024-12-22,0.5517676881976742,0.0
2024-12-29,Championship,Watford,Cardiff,5.0,2024-12-22,0.6675495487956831,1.0
2024-12-29,Championship,Derby,Leeds,2.0,2024-12-22,0.3597678703623544,0.0
2024-12-29,Championship,Middlesbrough,Burnley,4.0,2024-12-22,0.5761799531555457,1.0
2024-12-29,Championship,Blackburn,Hull,3.0,2024-12-22,0.42525291581256064,0.0
2025-01-01,Championship,West Brom,Preston,5.0,2024-12-22,0.5031343293574362,1.0
2025-01-01,Championship,Hull,Middlesbrough,3.0,2024-12-22,0.616347037050752,0.0
2025-01-01,Championship,QPR,Watford,8.0,2024-12-22,0.6458462170046659,1.0
2025-01-01,Championship,Sheffield Weds,Derby,3.0,2024-12-22,0.3995623911993042,0.0
2025-01-01,Championship,Sunderland,Sheffield United,5.0,2024-12-22,0.7190085755955515,1.0
2025-01-01,Championship,Portsmouth,Swansea,1.0,2024-12-22,0.7124288913793074,0.0
2025-01-01,Championship,Plymouth,Bristol City,1.0,2024-12-22,0.5343299957616634,0.0
2025-01-01,Championship,Leeds,Blackburn,6.0,2024-12-22,0.46382268424040346,1.0
2025-01-01,Championship,Cardiff,Coventry,2.0,2024-12-22,0.5332320176761988,0.0
2025-01-01,Championship,Burnley,Stoke,5.0,2024-12-22,0.5467036297067809,1.0
2025-01-01,Championship,Millwall,Oxford,1.0,2024-12-22,0.3918796474396335,0.0
2025-01-01,Championship,Luton,Norwich,2.0,2024-12-22,0.3588530067606538,0.0
2025-01-04,Championship,Blackburn,Burnley,4.0,2024-12-22,0.5068679771543091,1.0
2025-01-04,Championship,Stoke,Plymouth,3.0,2024-12-22,0.4385932965909714,0.0
2025-01-04,Championship,Swansea,West Brom,6.0,2024-12-22,0.5487743229679342,1.0
2025-01-04,Championship,Bristol City,Derby,4.0,2024-12-22,0.4502718236184019,1.0
2025-01-04,Championship,Hull,Leeds,1.0,2024-12-22,0.5319572059336182,0.0
2025-01-04,Championship,Middlesbrough,Cardiff,5.0,2024-12-22,0.5914819962811348,1.0
2025-01-04,Championship,Norwich,Coventry,3.0,2024-12-22,0.5480333056352223,0.0
2025-01-04,Championship,Preston,Oxford,6.0,2024-12-22,0.5668133356802783,1.0
2025-01-04,Championship,Sheffield Weds,Millwall,4.0,2024-12-22,0.585887219756278,1.0
2025-01-04,Championship,Watford,Sheffield United,3.0,2024-12-22,0.5304013156673629,0.0
2025-01-05,Championship,Sunderland,Portsmouth,3.0,2024-12-22,0.7467956953441793,0.0
2025-01-06,Championship,QPR,Luton,2.0,2024-12-22,0.38995470399679294,0.0
2025-01-14,Championship,Cardiff,Watford,3.0,2024-12-22,0.5059219202173543,0.0
2025-01-14,Championship,Plymouth,Oxford,2.0,2024-12-22,0.48857817391747693,0.0
2025-01-15,Championship,Blackburn,Portsmouth,4.0,2024-12-22,0.6872558960346892,1.0
2025-01-17,Championship,Burnley,Sunderland,5.0,2024-12-22,0.715213060814159,1.0
2025-01-18,Championship,Cardiff,Swansea,5.0,2024-12-22,0.48248904551274585,1.0
2025-01-18,Championship,Millwall,Hull,2.0,2024-12-22,0.49122150887975685,0.0
2025-01-18,Championship,Plymouth,QPR,4.0,2024-12-22,0.5427809030857429,1.0
2025-01-18,Championship,Coventry,Bristol City,0.0,2024-12-22,0.5051394561637385,0.0
2025-01-18,Championship,Derby,Watford,4.0,2024-12-22,0.5983973435795543,1.0
2025-01-18,Championship,Luton,Preston,5.0,2024-12-22,0.5792746329743794,1.0
2025-01-18,Championship,Oxford,Blackburn,4.0,2024-12-22,0.4836895366932138,1.0
2025-01-18,Championship,Portsmouth,Middlesbrough,3.0,2024-12-22,0.6069282905510429,0.0
2025-01-18,Championship,Sheffield United,Norwich,3.0,2024-12-22,0.6349635176748263,0.0
2025-01-18,Championship,West Brom,Stoke,2.0,2024-12-22,0.5677102329664718,0.0
2025-01-19,Championship,Leeds,Sheffield Weds,3.0,2024-12-22,0.3926781498439191,0.0
2025-01-21,Championship,Watford,Preston,2.0,2025-01-21,0.7584271357638076,0.0
2025-01-21,Championship,Swansea,Sheffield United,7.0,2025-01-21,0.45785221874646914,1.0
2025-01-21,Championship,Millwall,Cardiff,0.0,2025-01-21,0.32854888027413864,0.0
2025-01-21,Championship,Oxford,Luton,6.0,2025-01-21,0.4253300615998829,1.0
2025-01-21,Championship,Middlesbrough,West Brom,1.0,2025-01-21,0.3926142057935833,0.0
2025-01-21,Championship,Hull,QPR,4.0,2025-01-21,0.509105434759209,1.0
2025-01-21,Championship,Derby,Sunderland,2.0,2025-01-21,0.694591348515088,0.0
2025-01-21,Championship,Blackburn,Coventry,1.0,2025-01-21,0.49116380229009776,0.0
2025-01-22,Championship,Leeds,Norwich,6.0,2025-01-21,0.5715917051738332,1.0
2025-01-22,Championship,Portsmouth,Stoke,7.0,2025-01-21,0.6149443422790525,1.0
2025-01-22,Championship,Sheffield Weds,Bristol City,4.0,2025-01-21,0.4702741055283985,1.0
2025-01-22,Championship,Plymouth,Burnley,1.0,2025-01-21,0.513974045445748,0.0
2025-01-24,Championship,Sheffield United,Hull,2.0,2025-01-21,0.4217636837242657,0.0
2025-01-25,Championship,West Brom,Portsmouth,3.0,2025-01-21,0.30622666305127905,0.0
2025-01-25,Championship,Sunderland,Plymouth,5.0,2025-01-21,0.5777733695569889,1.0
2025-01-25,Championship,QPR,Sheffield Weds,3.0,2025-01-21,0.5881541747508672,0.0
2025-01-25,Championship,Preston,Middlesbrough,4.0,2025-01-21,0.4945144659052509,1.0
2025-01-25,Championship,Coventry,Watford,7.0,2025-01-21,0.6579270528485401,1.0
2025-01-25,Championship,Norwich,Swansea,3.0,2025-01-21,0.5295966273749524,0.0
2025-01-25,Championship,Bristol City,Blackburn,5.0,2025-01-21,0.5371725214932082,1.0
2025-01-25,Championship,Stoke,Oxford,7.0,2025-01-21,0.4128437882586246,1.0
2025-01-25,Championship,Luton,Millwall,6.0,2025-01-21,0.4439598297540566,1.0
2025-01-25,Championship,Cardiff,Derby,3.0,2025-01-21,0.36473732313628787,0.0
2025-01-27,Championship,Burnley,Leeds,3.0,2025-01-21,0.5651747851668523,0.0
2025-01-28,Championship,Portsmouth,Millwall,2.0,2025-01-21,0.38284989184390245,0.0
2025-01-31,Championship,Blackburn,Preston,2.0,2025-01-21,0.6460895325502941,0.0
2025-02-01,Championship,Oxford,Bristol City,6.0,2025-01-21,0.2543515255970417,1.0
2025-02-01,Championship,Plymouth,West Brom,1.0,2025-01-21,0.36440793392408294,0.0
2025-02-01,Championship,Watford,Norwich,3.0,2025-01-21,0.5874572591682862,0.0
2025-02-01,Championship,Derby,Sheffield United,2.0,2025-01-21,0.6000188799954116,0.0
2025-02-01,Championship,Hull,Stoke,2.0,2025-01-21,0.5276955501608446,0.0
2025-02-01,Championship,Leeds,Cardiff,2.0,2025-01-21,0.35180693935611923,0.0
2025-02-01,Championship,Millwall,QPR,3.0,2025-01-21,0.4447295725941617,0.0
2025-02-01,Championship,Portsmouth,Burnley,4.0,2025-01-21,0.45895378460756536,1.0
2025-02-01,Championship,Sheffield Weds,Luton,2.0,2025-01-21,0.676861631948671,0.0
2025-02-01,Championship,Swansea,Coventry,2.0,2025-01-21,0.6174186586400473,0.0
2025-02-03,Championship,Middlesbrough,Sunderland,5.0,2025-01-21,0.6810066894106921,1.0
2025-02-04,Championship,Burnley,Oxford,4.0,2025-01-21,0.3968346346954916,1.0
2025-02-04,Championship,QPR,Blackburn,0.0,2025-01-21,0.628099707558834,0.0
2025-02-05,Championship,Coventry,Leeds,3.0,2025-01-21,0.37701525226270904,0.0
2025-02-08,Championship,Sunderland,Watford,6.0,2025-01-21,0.8527133793295061,1.0
2025-02-08,Championship,West Brom,Sheffield Weds,5.0,2025-01-21,0.5710349466688255,1.0
2025-02-08,Championship,Norwich,Derby,4.0,2025-01-21,0.5418636514083673,1.0
2025-02-08,Championship,Sheffield United,Portsmouth,5.0,2025-01-21,0.5033545426099765,1.0
2025-02-09,Championship,Bristol City,Swansea,0.0,2025-01-21,0.440700670840374,0.0
2025-02-11,Championship,Norwich,Preston,4.0,2025-01-21,0.585494813192946,1.0
2025-02-11,Championship,Watford,Leeds,0.0,2025-01-21,0.5218845498270281,0.0
2025-02-11,Championship,Derby,Oxford,1.0,2025-01-21,0.39058092702017055,0.0
2025-02-11,Championship,Coventry,QPR,5.0,2025-01-21,0.5544504156056012,1.0
2025-02-11,Championship,Portsmouth,Cardiff,4.0,2025-01-21,0.6366278946383412,1.0
2025-02-12,Championship,Bristol City,Stoke,4.0,2025-01-21,0.46073460819983986,1.0
2025-02-12,Championship,Burnley,Hull,1.0,2025-01-21,0.5853973614073753,0.0
2025-02-12,Championship,Plymouth,Millwall,1.0,2025-01-21,0.3553345189605391,0.0
2025-02-12,Championship,Sunderland,Luton,2.0,2025-01-21,0.6319623235232509,0.0
2025-02-12,Championship,Swansea,Sheffield Weds,2.0,2025-01-21,0.5441695267508916,0.0
2025-02-12,Championship,Sheffield United,Middlesbrough,5.0,2025-01-21,0.5546096587536599,1.0
2025-02-12,Championship,West Brom,Blackburn,1.0,2025-01-21,0.42123044800414555,0.0
2025-02-14,Championship,QPR,Derby,2.0,2025-01-21,0.3664355595280113,0.0
2025-02-15,Championship,Millwall,West Brom,3.0,2025-01-21,0.41819051510750266,0.0
2025-02-15,Championship,Middlesbrough,Watford,4.0,2025-01-21,0.6371544133488252,1.0
2025-02-15,Championship,Luton,Sheffield United,4.0,2025-01-21,0.44287785637435956,1.0
2025-02-15,Championship,Hull,Norwich,3.0,2025-01-21,0.7012785665558064,0.0
2025-02-15,Championship,Sheffield Weds,Coventry,1.0,2025-01-21,0.5525531756874709,0.0
2025-02-15,Championship,Preston,Burnley,5.0,2025-01-21,0.4799904472440505,1.0
2025-02-15,Championship,Oxford,Portsmouth,2.0,2025-01-21,0.48993267108474425,0.0
2025-02-15,Championship,Cardiff,Bristol City,4.0,2025-01-21,0.45257307465576263,1.0
2025-02-15,Championship,Blackburn,Plymouth,2.0,2025-01-21,0.6436531618635293,0.0
2025-02-15,Championship,Stoke,Swansea,4.0,2025-01-21,0.44349423231275675,1.0
2025-02-17,Championship,Leeds,Sunderland,9.0,2025-01-21,0.683042138975918,1.0
2025-02-18,Championship,Preston,Millwall,4.0,2025-01-21,0.5010715507053327,1.0
2025-02-19,Championship,Luton,Plymouth,2.0,2025-01-21,0.3850037903747835,0.0
2025-02-21,Championship,Bristol City,Middlesbrough,2.0,2025-02-21,0.4929546144612312,0.0
2025-02-21,Championship,Burnley,Sheffield Weds,7.0,2025-02-21,0.5686258363091284,1.0
2025-02-22,Championship,West Brom,Oxford,5.0,2025-02-21,0.37798552262171625,1.0
2025-02-22,Championship,Swansea,Blackburn,2.0,2025-02-21,0.5790021964511574,0.0
2025-02-22,Championship,Portsmouth,QPR,5.0,2025-02-21,0.519036294178175,1.0
2025-02-22,Championship,Norwich,Stoke,1.0,2025-02-21,0.5459938462897154,0.0
2025-02-22,Championship,Sunderland,Hull,3.0,2025-02-21,0.6167358523303542,0.0
2025-02-22,Championship,Plymouth,Cardiff,7.0,2025-02-21,0.4488873574894558,1.0
2025-02-22,Championship,Derby,Millwall,2.0,2025-02-21,0.3877755731879866,0.0
2025-02-22,Championship,Coventry,Preston,1.0,2025-02-21,0.471524296395653,0.0
2025-02-23,Championship,Watford,Luton,4.0,2025-02-21,0.5345604755667338,1.0
2025-02-24,Championship,Sheffield United,Leeds,2.0,2025-02-21,0.3895357840657623,0.0
2025-02-25,Championship,Stoke,Middlesbrough,4.0,2025-02-21,0.42048602129632456,1.0
2025-02-25,Championship,Cardiff,Hull,4.0,2025-02-21,0.4509793074266862,1.0
2025-02-28,Championship,Sheffield Weds,Sunderland,2.0,2025-02-21,0.7623549501242839,0.0
2025-03-01,Championship,Middlesbrough,Derby,3.0,2025-02-21,0.44636499862675066,0.0
2025-03-01,Championship,QPR,Sheffield United,6.0,2025-02-21,0.5672731409859275,1.0
2025-03-01,Championship,Stoke,Watford,3.0,2025-02-21,0.7219832534685198,0.0
2025-03-01,Championship,Oxford,Coventry,6.0,2025-02-21,0.31752492788907605,1.0
2025-03-01,Championship,Leeds,West Brom,0.0,2025-02-21,0.4728314614399843,0.0
2025-03-01,Championship,Blackburn,Norwich,1.0,2025-02-21,0.7119320009816287,0.0
2025-03-01,Championship,Luton,Portsmouth,6.0,2025-02-21,0.5689876215989047,1.0
2025-03-04,Championship,Cardiff,Burnley,3.0,2025-02-21,0.5425629407963714,0.0
2025-03-04,Championship,Hull,Plymouth,4.0,2025-02-21,0.32071026754432125,1.0
2025-03-04,Championship,Millwall,Bristol City,0.0,2025-02-21,0.4418376735698307,0.0
2025-03-04,Championship,Preston,Swansea,0.0,2025-02-21,0.6041425732345115,0.0
2025-03-07,Championship,Norwich,Oxford,2.0,2025-02-21,0.46281130261275755,0.0
2025-03-08,Championship,West Brom,QPR,8.0,2025-02-21,0.48919722846345165,1.0
2025-03-08,Championship,Swansea,Middlesbrough,2.0,2025-02-21,0.5310437903779065,0.0
2025-03-08,Championship,Sunderland,Cardiff,3.0,2025-02-21,0.6678003513822562,0.0
2025-03-08,Championship,Sheffield United,Preston,5.0,2025-02-21,0.5037927214247775,1.0
2025-03-08,Championship,Plymouth,Sheffield Weds,8.0,2025-02-21,0.3654109611049164,1.0
2025-03-08,Championship,Bristol City,Hull,4.0,2025-02-21,0.42781567066981185,1.0
2025-03-08,Championship,Burnley,Luton,5.0,2025-02-21,0.5891229293774566,1.0
2025-03-08,Championship,Watford,Millwall,1.0,2025-02-21,0.5837743910171896,0.0
2025-03-08,Championship,Coventry,Stoke,4.0,2025-02-21,0.4243675090516498,1.0
2025-03-08,Championship,Derby,Blackburn,6.0,2025-02-21,0.3791660460307412,1.0
2025-03-09,Championship,Portsmouth,Leeds,2.0,2025-02-21,0.6839981253058609,0.0
2025-03-11,Championship,Sunderland,Preston,4.0,2025-02-21,0.6114682418101873,1.0
2025-03-11,Championship,Sheffield United,Bristol City,4.0,2025-02-21,0.5422894023920559,1.0
2025-03-11,Championship,Norwich,Sheffield Weds,4.0,2025-02-21,0.5425822980148489,1.0
2025-03-11,Championship,Cardiff,Luton,2.0,2025-02-21,0.3716602495067345,0.0
2025-03-11,Championship,Derby,Coventry,3.0,2025-02-21,0.42122049170679715,0.0
2025-03-11,Championship,Burnley,West Brom,2.0,2025-02-21,0.4955282832587917,0.0
2025-03-11,Championship,Middlesbrough,QPR,0.0,2025-02-21,0.3683183740701955,0.0
2025-03-12,Championship,Hull,Oxford,3.0,2025-02-21,0.4109560694983288,0.0
2025-03-12,Championship,Leeds,Millwall,0.0,2025-02-21,0.3679398539745665,0.0
2025-03-12,Championship,Portsmouth,Plymouth,3.0,2025-02-21,0.5833413182855685,0.0
2025-03-12,Championship,Watford,Swansea,5.0,2025-02-21,0.5244379492181679,1.0
2025-03-12,Championship,Stoke,Blackburn,4.0,2025-02-21,0.5890657161294713,1.0
2025-03-14,Championship,Bristol City,Norwich,5.0,2025-02-21,0.4736431312092829,1.0
2025-03-15,Championship,Preston,Portsmouth,2.0,2025-02-21,0.6244676383268174,0.0
2025-03-15,Championship,Plymouth,Derby,3.0,2025-02-21,0.3367464442966731,0.0
2025-03-15,Championship,Oxford,Watford,2.0,2025-02-21,0.5568357767232481,0.0
2025-03-15,Championship,Luton,Middlesbrough,5.0,2025-02-21,0.4991247134262667,1.0
2025-03-15,Championship,Millwall,Stoke,7.0,2025-02-21,0.3702592739789152,1.0
2025-03-15,Championship,Blackburn,Cardiff,1.0,2025-02-21,0.5314937880279768,0.0
