Date,liga,HomeTeam,AwayTeam,FTR,prob_casa_modelo,prob_empate_modelo,prob_fora_modelo,prob_casa_odds,prob_empate_odds,prob_fora_odds,data_corte_modelo
2023-05-25,La Liga,Mallorca,Valencia,H,0.37705502122901624,0.28507278933467756,0.3378721894363063,0.31867567765765703,0.3294054984542111,0.35191882388813206,2023-05-25
2023-05-25,La Liga,Osasuna,Ath Bilbao,H,0.32287505320010723,0.30415650768742014,0.37296843911247274,0.3027955565917826,0.29637262054286595,0.4008318228653515,2023-05-25
2023-05-27,La Liga,Sevilla,Real Madrid,A,0.2897907054540059,0.25231799904467866,0.4578912955013154,0.3036393543744217,0.27310578801274804,0.42325485761283027,2023-05-25
2023-05-28,La Liga,Vallecano,Villarreal,H,0.29158247734408654,0.2504483631090469,0.4579691595468666,0.31580078824793983,0.25102113937656756,0.4331780723754927,2023-05-25
2023-05-28,La Liga,Valencia,Espanol,D,0.5277397003831967,0.23680604252499982,0.2354542570918035,0.45883804041873555,0.2784401783737626,0.2627217812075018,2023-05-25
2023-05-28,La Liga,Girona,Betis,A,0.46541333952674063,0.24144874564471916,0.29313791482854007,0.4889743555620617,0.27015157765859765,0.24087406677934078,2023-05-25
2023-05-28,La Liga,Getafe,Osasuna,H,0.41920036982904135,0.3241218628400949,0.2566777673308637,0.39442981931315063,0.3338518607155677,0.27171831997128154,2023-05-25
2023-05-28,La Liga,Cadiz,Celta,H,0.34926915054327545,0.28391893197576384,0.3668119174809607,0.3736102995374985,0.3252023205276566,0.301187379934845,2023-05-25
2023-05-28,La Liga,Barcelona,Mallorca,H,0.771408244122426,0.1546842148113895,0.07390754106618466,0.7632943512797882,0.15870476610767875,0.0780008826125331,2023-05-25
2023-05-28,La Liga,Ath Madrid,Sociedad,H,0.529651735405588,0.25819019410191735,0.21215807049249466,0.4180300206887445,0.31759423649729285,0.2643757428139627,2023-05-25
2023-05-28,La Liga,Ath Bilbao,Elche,A,0.6470703284301876,0.21804879987507242,0.13488087169474003,0.6818264846537503,0.19638815582318975,0.1217853595230598,2023-05-25
2023-05-28,La Liga,Almeria,Valladolid,D,0.5623004632046131,0.21629300385229366,0.22140653294309323,0.42351669919398416,0.2835720507646677,0.2929112500413483,2023-05-25
2023-06-04,La Liga,Valladolid,Getafe,D,0.33672190120966894,0.3073831087501746,0.35589499004015657,0.485845733688122,0.29179923945232555,0.22235502685955238,2023-05-25
2023-06-04,La Liga,Espanol,Almeria,D,0.49205256811497905,0.22025827241103746,0.2876891594739834,0.39979847074862196,0.25671270227016774,0.3434888269812104,2023-05-25
2023-06-04,La Liga,Elche,Cadiz,D,0.4067669874442106,0.2831896710709005,0.3100433414848889,0.3874166458481465,0.3038799315871399,0.3087034225647135,2023-05-25
2023-06-04,La Liga,Celta,Barcelona,H,0.1993032896879127,0.2370325952048166,0.5636641151072708,0.33954678224462576,0.272206498615105,0.3882467191402693,2023-05-25
2023-06-04,La Liga,Betis,Valencia,D,0.5118316418750921,0.25180811615621784,0.23636024196869013,0.3099140994345394,0.3129036245094707,0.3771822760559898,2023-05-25
2023-06-04,La Liga,Mallorca,Vallecano,H,0.4147285918044751,0.28179933734984086,0.303472070845684,0.30694275274056027,0.30694275274056027,0.3861144945188794,2023-05-25
2023-06-04,La Liga,Sociedad,Sevilla,H,0.49147475523195155,0.26960006271572157,0.23892518205232688,0.6174483618191979,0.22284917886348066,0.15970245931732135,2023-05-25
2023-06-04,La Liga,Real Madrid,Ath Bilbao,D,0.6300346545025293,0.21544589514675405,0.1545194503507167,0.5778112121410349,0.22162621835546545,0.2005625695034997,2023-05-25
2023-06-04,La Liga,Osasuna,Girona,H,0.3573101717082603,0.26696858459086054,0.3757212437008793,0.4657767679636467,0.2638139417463473,0.270409290290006,2023-05-25
2023-06-04,La Liga,Villarreal,Ath Madrid,D,0.385358342229921,0.254965818046404,0.35967583972367506,0.3538706479617892,0.2551593619513953,0.3909699900868155,2023-05-25
2023-08-11,La Liga,Sevilla,Valencia,A,0.5190544395869404,0.2538367465138534,0.22710881389920617,0.5039625497703883,0.28256859727010214,0.21346885295950946,2023-08-11
2023-08-11,La Liga,Almeria,Vallecano,A,0.46212778537278376,0.23962218313430778,0.2982500314929085,0.36803807395958466,0.3012250082253832,0.33073691781503217,2023-08-11
2023-08-12,La Liga,Las Palmas,Mallorca,D,0.3166938510911804,0.2768504438846909,0.40645570502412903,0.3708917323735302,0.33418231176318075,0.29492595586328907,2023-08-11
2023-08-12,La Liga,Ath Bilbao,Real Madrid,A,0.28646190614201134,0.2668722771184929,0.4466658167394957,0.2842062525375559,0.2793341453511977,0.43645960211124646,2023-08-11
2023-08-12,La Liga,Sociedad,Girona,D,0.5564294360550134,0.23404768701052833,0.20952287693445829,0.5289127605140711,0.27180239081973107,0.1992848486661979,2023-08-11
2023-08-13,La Liga,Getafe,Barcelona,D,0.18542969506480084,0.2725860738080666,0.5419842311271328,0.1305578837196696,0.2410796565714691,0.6283624597088614,2023-08-11
2023-08-13,La Liga,Celta,Osasuna,A,0.4723808313662752,0.2782949839592208,0.249324184674504,0.45287375624501447,0.303791091145724,0.24333515260926156,2023-08-11
2023-08-13,La Liga,Villarreal,Betis,A,0.544290294114477,0.23193228848794434,0.22377741739757845,0.5579816174903754,0.23816288551418466,0.20385549699543987,2023-08-11
2023-08-14,La Liga,Cadiz,Alaves,H,0.4717993796432779,0.2785594530348812,0.2496411673218408,0.4196267679935607,0.3303143139949312,0.25005891801150804,2023-08-11
2023-08-14,La Liga,Ath Madrid,Granada,H,0.7492837650958042,0.1563857192577449,0.09433051564645113,0.7425030563079799,0.1648608480955006,0.09263609559651939,2023-08-11
2023-08-18,La Liga,Mallorca,Villarreal,A,0.27391745024185854,0.25915556865141004,0.4669269811067317,0.3467391304347826,0.3065217391304348,0.3467391304347826,2023-08-11
2023-08-18,La Liga,Valencia,Las Palmas,H,0.6658037736087459,0.20010808923592407,0.13408813715532977,0.5987442498664988,0.24707674108415006,0.15417900904935117,2023-08-11
