Date,liga,HomeTeam,AwayTeam,total_real,data_corte_modelo,prob_over_3.5,over_real_3.5
2024-03-03,La Liga,Ath Madrid,Betis,3.0,2024-03-02,0.6266575453878718,0.0
2024-03-03,La Liga,Mallorca,Girona,5.0,2024-03-02,0.692410541360904,1.0
2024-03-03,La Liga,Ath Bilbao,Barcelona,6.0,2024-03-02,0.6369299708317684,1.0
2024-03-04,La Liga,Osasuna,Alaves,3.0,2024-03-02,0.5857394514742293,0.0
2024-03-08,La Liga,Barcelona,Mallorca,2.0,2024-03-02,0.725749626344333,0.0
2024-03-09,La Liga,Valencia,Getafe,5.0,2024-03-02,0.907185896792847,1.0
2024-03-09,La Liga,Cadiz,Ath Madrid,9.0,2024-03-02,0.7413821717147298,1.0
2024-03-09,La Liga,Granada,Sociedad,3.0,2024-03-02,0.7839951811741913,0.0
2024-03-09,La Liga,Girona,Osasuna,6.0,2024-03-02,0.5603958765334118,1.0
2024-03-10,La Liga,Betis,Villarreal,7.0,2024-03-02,0.67985921646485,1.0
2024-03-10,La Liga,Real Madrid,Celta,5.0,2024-03-02,0.6244780612029942,1.0
2024-03-10,La Liga,Alaves,Vallecano,4.0,2024-03-02,0.7410685544402346,1.0
2024-03-10,La Liga,Las Palmas,Ath Bilbao,6.0,2024-03-02,0.6588678169842139,1.0
2024-03-11,La Liga,Almeria,Sevilla,4.0,2024-03-02,0.6859414911903985,1.0
2024-03-15,La Liga,Sociedad,Cadiz,4.0,2024-03-02,0.8135248357627745,1.0
2024-03-16,La Liga,Mallorca,Granada,2.0,2024-03-02,0.7928542834003142,0.0
2024-03-16,La Liga,Osasuna,Real Madrid,5.0,2024-03-02,0.529657039288447,1.0
2024-03-16,La Liga,Getafe,Girona,8.0,2024-03-02,0.8025838838207544,1.0
2024-03-16,La Liga,Ath Bilbao,Alaves,4.0,2024-03-02,0.6427684096392641,1.0
2024-03-17,La Liga,Ath Madrid,Barcelona,4.0,2024-03-02,0.6267649145486326,1.0
2024-03-17,La Liga,Sevilla,Celta,4.0,2024-03-02,0.7441876842438093,1.0
2024-03-17,La Liga,Las Palmas,Almeria,4.0,2024-03-02,0.6496714529042575,1.0
2024-03-17,La Liga,Villarreal,Valencia,6.0,2024-03-02,0.7786448862125217,1.0
2024-03-17,La Liga,Vallecano,Betis,8.0,2024-03-02,0.7342534871574448,1.0
2024-03-29,La Liga,Cadiz,Granada,6.0,2024-03-02,0.8374067294825251,1.0
2024-03-30,La Liga,Getafe,Sevilla,9.0,2024-03-02,0.8609223019150479,1.0
2024-03-30,La Liga,Almeria,Osasuna,5.0,2024-03-02,0.5508270119893223,1.0
2024-03-30,La Liga,Valencia,Mallorca,2.0,2024-03-02,0.8289349640421241,0.0
2024-03-30,La Liga,Barcelona,Las Palmas,6.0,2024-03-02,0.6763567868342943,1.0
2024-03-31,La Liga,Celta,Vallecano,6.0,2024-03-02,0.7661107080433431,1.0
2024-03-31,La Liga,Girona,Betis,7.0,2024-03-02,0.6304045778897889,1.0
2024-03-31,La Liga,Alaves,Sociedad,4.0,2024-03-02,0.7074347802973222,1.0
2024-03-31,La Liga,Real Madrid,Ath Bilbao,3.0,2024-03-02,0.5900931667336318,0.0
2024-04-01,La Liga,Villarreal,Ath Madrid,6.0,2024-04-01,0.6640358491270089,1.0
2024-04-04,La Liga,Granada,Valencia,4.0,2024-04-01,0.7994795427154898,1.0
2024-04-12,La Liga,Betis,Celta,1.0,2024-04-01,0.6997431416989225,0.0
2024-04-13,La Liga,Mallorca,Real Madrid,3.0,2024-04-01,0.6526468298713122,0.0
2024-04-13,La Liga,Cadiz,Barcelona,6.0,2024-04-01,0.7635017792229324,1.0
2024-04-13,La Liga,Ath Madrid,Girona,5.0,2024-04-01,0.6390276150860928,1.0
2024-04-13,La Liga,Vallecano,Getafe,10.0,2024-04-01,0.8842144321510762,1.0
2024-04-14,La Liga,Sociedad,Almeria,4.0,2024-04-01,0.6647522430791355,1.0
2024-04-14,La Liga,Ath Bilbao,Villarreal,6.0,2024-04-01,0.6742166813091607,1.0
2024-04-14,La Liga,Granada,Alaves,5.0,2024-04-01,0.7080274202272444,1.0
2024-04-14,La Liga,Las Palmas,Sevilla,6.0,2024-04-01,0.7483536024753937,1.0
2024-04-15,La Liga,Osasuna,Valencia,2.0,2024-04-01,0.690424859880069,0.0
2024-04-19,La Liga,Ath Bilbao,Granada,6.0,2024-04-01,0.7052134726413898,1.0
2024-04-20,La Liga,Celta,Las Palmas,1.0,2024-04-01,0.7135337317926816,0.0
2024-04-20,La Liga,Vallecano,Osasuna,5.0,2024-04-01,0.6745395684361793,1.0
2024-04-20,La Liga,Valencia,Betis,5.0,2024-04-01,0.7675299805136349,1.0
2024-04-20,La Liga,Girona,Cadiz,3.0,2024-04-01,0.7716410701315367,0.0
2024-04-21,La Liga,Getafe,Sociedad,2.0,2024-04-01,0.8508534704660127,0.0
2024-04-21,La Liga,Almeria,Villarreal,7.0,2024-04-01,0.6526708729243708,1.0
2024-04-21,La Liga,Alaves,Ath Madrid,8.0,2024-04-01,0.6325035640298289,1.0
2024-04-21,La Liga,Real Madrid,Barcelona,5.0,2024-04-01,0.6072340196700537,1.0
2024-04-22,La Liga,Sevilla,Mallorca,2.0,2024-04-01,0.7399625488293873,0.0
2024-04-26,La Liga,Sociedad,Real Madrid,7.0,2024-04-01,0.6362290649239838,1.0
2024-04-27,La Liga,Ath Madrid,Ath Bilbao,5.0,2024-04-01,0.6235130621938438,1.0
2024-04-27,La Liga,Alaves,Celta,6.0,2024-04-01,0.6746364084246322,1.0
2024-04-27,La Liga,Las Palmas,Girona,4.0,2024-04-01,0.6874722599626605,1.0
2024-04-27,La Liga,Almeria,Getafe,9.0,2024-04-01,0.8012106816375905,1.0
2024-04-28,La Liga,Cadiz,Mallorca,5.0,2024-04-01,0.7939171915174739,1.0
2024-04-28,La Liga,Granada,Osasuna,4.0,2024-04-01,0.6557048052579049,1.0
2024-04-28,La Liga,Villarreal,Vallecano,3.0,2024-04-01,0.7579582496295519,0.0
2024-04-28,La Liga,Betis,Sevilla,8.0,2024-04-01,0.7341356753481859,1.0
2024-04-29,La Liga,Barcelona,Valencia,1.0,2024-04-01,0.7436822146338483,0.0
2024-05-03,La Liga,Getafe,Ath Bilbao,2.0,2024-05-03,0.8308314180169603,0.0
2024-05-04,La Liga,Sociedad,Las Palmas,3.0,2024-05-03,0.6890503297627865,0.0
2024-05-04,La Liga,Real Madrid,Cadiz,1.0,2024-05-03,0.7328267596523854,0.0
2024-05-04,La Liga,Girona,Barcelona,3.0,2024-05-03,0.6423806284617541,0.0
2024-05-04,La Liga,Mallorca,Ath Madrid,2.0,2024-05-03,0.6668522704861674,0.0
2024-05-05,La Liga,Vallecano,Almeria,5.0,2024-05-03,0.7331063826073437,1.0
2024-05-05,La Liga,Sevilla,Granada,4.0,2024-05-03,0.768395527393016,1.0
2024-05-05,La Liga,Osasuna,Betis,4.0,2024-05-03,0.6005266195898211,1.0
2024-05-05,La Liga,Celta,Villarreal,4.0,2024-05-03,0.7120671102364406,1.0
2024-05-05,La Liga,Valencia,Alaves,4.0,2024-05-03,0.7430921656300833,1.0
2024-05-10,La Liga,Alaves,Girona,5.0,2024-05-03,0.6621841468988465,1.0
2024-05-11,La Liga,Mallorca,Las Palmas,8.0,2024-05-03,0.6878857157192041,1.0
2024-05-11,La Liga,Villarreal,Sevilla,8.0,2024-05-03,0.7496479149670713,1.0
2024-05-11,La Liga,Granada,Real Madrid,2.0,2024-05-03,0.6734161135193021,0.0
2024-05-11,La Liga,Ath Bilbao,Osasuna,6.0,2024-05-03,0.5826278393585015,1.0
2024-05-12,La Liga,Cadiz,Getafe,7.0,2024-05-03,0.9027241183513637,1.0
2024-05-12,La Liga,Ath Madrid,Celta,2.0,2024-05-03,0.6692629525770076,0.0
2024-05-12,La Liga,Valencia,Vallecano,3.0,2024-05-03,0.808397410728605,0.0
2024-05-12,La Liga,Betis,Almeria,2.0,2024-05-03,0.6674612330997824,0.0
2024-05-13,La Liga,Barcelona,Sociedad,5.0,2024-05-03,0.6753343908442633,1.0
2024-05-14,La Liga,Girona,Villarreal,6.0,2024-05-03,0.6895183660573212,1.0
2024-05-14,La Liga,Real Madrid,Alaves,2.0,2024-05-03,0.628933888235955,0.0
2024-05-14,La Liga,Osasuna,Mallorca,1.0,2024-05-03,0.6118205524021358,0.0
2024-05-15,La Liga,Sevilla,Cadiz,8.0,2024-05-03,0.810995781903184,1.0
2024-05-15,La Liga,Vallecano,Granada,7.0,2024-05-03,0.7902861623070069,1.0
2024-05-15,La Liga,Celta,Ath Bilbao,2.0,2024-05-03,0.6679254411338899,0.0
2024-05-15,La Liga,Getafe,Ath Madrid,7.0,2024-05-03,0.8272089131361072,1.0
2024-05-16,La Liga,Las Palmas,Betis,3.0,2024-05-03,0.6801297902204633,0.0
2024-05-16,La Liga,Almeria,Barcelona,1.0,2024-05-03,0.6410749998334617,0.0
2024-05-16,La Liga,Sociedad,Valencia,2.0,2024-05-03,0.751055642213479,0.0
2024-05-18,La Liga,Alaves,Getafe,12.0,2024-05-03,0.846302319704219,1.0
2024-05-19,La Liga,Mallorca,Almeria,5.0,2024-05-03,0.6602411141404528,1.0
2024-05-19,La Liga,Villarreal,Real Madrid,5.0,2024-05-03,0.6514213124533765,1.0
2024-05-19,La Liga,Valencia,Girona,2.0,2024-05-03,0.7235523354812761,0.0
2024-05-19,La Liga,Granada,Celta,3.0,2024-05-03,0.7262335059675615,0.0
2024-05-19,La Liga,Cadiz,Las Palmas,4.0,2024-05-03,0.7685418900305737,1.0
2024-05-19,La Liga,Betis,Sociedad,7.0,2024-05-03,0.6977901419190647,1.0
2024-05-19,La Liga,Barcelona,Vallecano,6.0,2024-05-03,0.7323270660061324,1.0
2024-05-19,La Liga,Ath Madrid,Osasuna,4.0,2024-05-03,0.5818691827133132,1.0
2024-05-19,La Liga,Ath Bilbao,Sevilla,2.0,2024-05-03,0.7187810233213658,0.0
2024-05-24,La Liga,Girona,Granada,8.0,2024-05-03,0.7109098209305916,1.0
2024-05-25,La Liga,Osasuna,Villarreal,7.0,2024-05-03,0.6230080966184894,1.0
2024-05-25,La Liga,Sociedad,Ath Madrid,8.0,2024-05-03,0.6839729359681466,1.0
2024-05-25,La Liga,Almeria,Cadiz,4.0,2024-05-03,0.7531069675349926,1.0
2024-05-25,La Liga,Vallecano,Ath Bilbao,2.0,2024-05-03,0.735424432177053,0.0
2024-05-25,La Liga,Real Madrid,Betis,3.0,2024-05-03,0.6325767094321731,0.0
2024-05-26,La Liga,Las Palmas,Alaves,3.0,2024-05-03,0.6768500874246893,0.0
2024-05-26,La Liga,Sevilla,Barcelona,3.0,2024-05-03,0.7091907219457009,0.0
2024-05-26,La Liga,Getafe,Mallorca,2.0,2024-05-03,0.8383330345886145,0.0
2024-05-26,La Liga,Celta,Valencia,0.0,2024-05-03,0.7325247516274987,0.0
2024-08-15,La Liga,Ath Bilbao,Getafe,5.0,2024-08-15,0.8212934961766467,1.0
2024-08-15,La Liga,Betis,Girona,2.0,2024-08-15,0.6651893623997698,0.0
2024-08-16,La Liga,Celta,Alaves,5.0,2024-08-15,0.6632975481396115,1.0
2024-08-16,La Liga,Las Palmas,Sevilla,0.0,2024-08-15,0.7265558453757622,0.0
2024-08-17,La Liga,Osasuna,Leganes,5.0,2024-08-15,0.7431602149347954,1.0
2024-08-17,La Liga,Valencia,Barcelona,5.0,2024-08-15,0.6848196585813231,1.0
2024-08-18,La Liga,Sociedad,Vallecano,6.0,2024-08-15,0.7677161666706716,1.0
2024-08-18,La Liga,Mallorca,Real Madrid,1.0,2024-08-15,0.6121022299577261,0.0
2024-08-19,La Liga,Valladolid,Espanol,4.0,2024-08-15,0.7350146078364936,1.0
2024-08-19,La Liga,Villarreal,Ath Madrid,4.0,2024-08-15,0.7133742619258692,1.0
2024-08-23,La Liga,Sevilla,Villarreal,8.0,2024-08-15,0.7692864253763838,1.0
2024-08-23,La Liga,Celta,Valencia,3.0,2024-08-15,0.6755453032716442,0.0
2024-08-24,La Liga,Getafe,Vallecano,3.0,2024-08-15,0.8889180978503946,0.0
2024-08-24,La Liga,Espanol,Sociedad,4.0,2024-08-15,0.7994933691169092,1.0
2024-08-24,La Liga,Osasuna,Mallorca,3.0,2024-08-15,0.6055405663297669,0.0
2024-08-24,La Liga,Barcelona,Ath Bilbao,9.0,2024-08-15,0.6118476658266706,1.0
2024-08-25,La Liga,Real Madrid,Valladolid,2.0,2024-08-15,0.5675882499229022,0.0
2024-08-25,La Liga,Leganes,Las Palmas,2.0,2024-08-15,0.7955182611859304,0.0
2024-08-25,La Liga,Alaves,Betis,5.0,2024-08-15,0.6883649013700474,1.0
2024-08-25,La Liga,Ath Madrid,Girona,4.0,2024-08-15,0.6590207151040894,1.0
2024-08-26,La Liga,Villarreal,Celta,7.0,2024-08-15,0.6973232535090088,1.0
2024-08-27,La Liga,Mallorca,Sevilla,1.0,2024-08-15,0.7134406380040494,0.0
2024-08-27,La Liga,Vallecano,Barcelona,4.0,2024-08-15,0.718996655324794,1.0
2024-08-28,La Liga,Ath Bilbao,Valencia,4.0,2024-08-15,0.6699247911288438,1.0
2024-08-28,La Liga,Valladolid,Leganes,6.0,2024-08-15,0.7550499896916683,1.0
2024-08-28,La Liga,Ath Madrid,Espanol,2.0,2024-08-15,0.7707699363014974,0.0
2024-08-28,La Liga,Sociedad,Alaves,8.0,2024-08-15,0.711968135491105,1.0
2024-08-29,La Liga,Las Palmas,Real Madrid,2.0,2024-08-15,0.5802515417709322,0.0
2024-08-29,La Liga,Girona,Osasuna,0.0,2024-08-15,0.5970359573854609,0.0
2024-08-31,La Liga,Barcelona,Valladolid,3.0,2024-08-15,0.6037203479602123,0.0
2024-08-31,La Liga,Ath Bilbao,Ath Madrid,4.0,2024-08-15,0.6336669773878773,1.0
2024-08-31,La Liga,Espanol,Vallecano,5.0,2024-08-15,0.836875873146761,1.0
2024-08-31,La Liga,Leganes,Mallorca,4.0,2024-08-15,0.7929433318149315,1.0
2024-08-31,La Liga,Valencia,Villarreal,8.0,2024-08-15,0.7590445072732354,1.0
2024-09-01,La Liga,Alaves,Las Palmas,3.0,2024-08-15,0.6729090752215876,0.0
2024-09-01,La Liga,Osasuna,Celta,2.0,2024-08-15,0.5759009507705042,0.0
2024-09-01,La Liga,Sevilla,Girona,5.0,2024-08-15,0.7238031703194753,1.0
2024-09-01,La Liga,Getafe,Sociedad,2.0,2024-08-15,0.861080441298574,0.0
2024-09-01,La Liga,Real Madrid,Betis,2.0,2024-08-15,0.6024106377512494,0.0
2024-09-13,La Liga,Betis,Leganes,3.0,2024-08-15,0.8084870280684135,0.0
2024-09-14,La Liga,Espanol,Alaves,5.0,2024-09-14,0.7767254183445246,1.0
2024-09-14,La Liga,Sevilla,Getafe,7.0,2024-09-14,0.859919316747144,1.0
2024-09-14,La Liga,Mallorca,Villarreal,6.0,2024-09-14,0.7146372341282555,1.0
2024-09-14,La Liga,Sociedad,Real Madrid,5.0,2024-09-14,0.599400277155938,1.0
2024-09-15,La Liga,Ath Madrid,Valencia,3.0,2024-09-14,0.697491033737573,0.0
2024-09-15,La Liga,Las Palmas,Ath Bilbao,3.0,2024-09-14,0.5803151709843323,0.0
2024-09-15,La Liga,Celta,Valladolid,8.0,2024-09-14,0.5981494144788769,1.0
2024-09-15,La Liga,Girona,Barcelona,5.0,2024-09-14,0.6319218436644887,1.0
2024-09-16,La Liga,Vallecano,Osasuna,5.0,2024-09-14,0.6499890637373725,1.0
2024-09-17,La Liga,Mallorca,Sociedad,2.0,2024-09-14,0.6764965606687372,0.0
2024-09-18,La Liga,Betis,Getafe,8.0,2024-09-14,0.8268135815219144,1.0
2024-09-19,La Liga,Leganes,Ath Bilbao,3.0,2024-09-14,0.6907424153502459,0.0
2024-09-20,La Liga,Alaves,Sevilla,5.0,2024-09-14,0.7492272766109364,1.0
2024-09-21,La Liga,Valladolid,Sociedad,8.0,2024-09-14,0.6383259846839345,1.0
2024-09-21,La Liga,Osasuna,Las Palmas,7.0,2024-09-14,0.5084039119298279,1.0
2024-09-21,La Liga,Valencia,Girona,5.0,2024-09-14,0.6788582860895629,1.0
2024-09-21,La Liga,Real Madrid,Espanol,7.0,2024-09-14,0.6624147000556487,1.0
2024-09-22,La Liga,Vallecano,Ath Madrid,0.0,2024-09-14,0.7189773649896503,0.0
2024-09-22,La Liga,Villarreal,Barcelona,7.0,2024-09-14,0.7320868675075218,1.0
2024-09-22,La Liga,Getafe,Leganes,5.0,2024-09-14,0.8543100123987737,1.0
2024-09-22,La Liga,Ath Bilbao,Celta,5.0,2024-09-14,0.6280226988580088,1.0
2024-09-23,La Liga,Betis,Mallorca,5.0,2024-09-14,0.6467678626728364,1.0
2024-09-24,La Liga,Sevilla,Valladolid,9.0,2024-09-14,0.6520331251071005,1.0
2024-09-24,La Liga,Valencia,Osasuna,5.0,2024-09-14,0.6340822228137483,1.0
2024-09-24,La Liga,Real Madrid,Alaves,4.0,2024-09-14,0.6049418558378514,1.0
2024-09-25,La Liga,Girona,Vallecano,7.0,2024-09-14,0.7124854223539494,1.0
2024-09-25,La Liga,Barcelona,Getafe,2.0,2024-09-14,0.8271389922531608,0.0
2024-09-26,La Liga,Espanol,Villarreal,8.0,2024-09-14,0.8142587671091465,1.0
2024-09-26,La Liga,Las Palmas,Betis,6.0,2024-09-14,0.5884988677161072,1.0
2024-09-26,La Liga,Celta,Ath Madrid,4.0,2024-09-14,0.6376019213616598,1.0
2024-09-27,La Liga,Valladolid,Mallorca,5.0,2024-09-14,0.5772617247918514,1.0
2024-09-28,La Liga,Sociedad,Valencia,0.0,2024-09-14,0.7349641728625831,0.0
2024-09-28,La Liga,Osasuna,Barcelona,4.0,2024-09-14,0.571670778273699,1.0
2024-09-28,La Liga,Getafe,Alaves,9.0,2024-09-14,0.8523135486469251,1.0
2024-09-28,La Liga,Vallecano,Leganes,3.0,2024-09-14,0.7707567799991125,0.0
2024-09-29,La Liga,Celta,Girona,1.0,2024-09-14,0.6153259052646483,0.0
2024-09-29,La Liga,Ath Bilbao,Sevilla,3.0,2024-09-14,0.7021977513117059,0.0
2024-09-29,La Liga,Betis,Espanol,6.0,2024-09-14,0.7423151738546507,1.0
2024-09-29,La Liga,Ath Madrid,Real Madrid,4.0,2024-09-14,0.5571942976554861,1.0
2024-09-30,La Liga,Villarreal,Las Palmas,3.0,2024-09-14,0.6732184948572496,0.0
2024-10-04,La Liga,Leganes,Valencia,4.0,2024-09-14,0.7570278924558003,1.0
2024-10-05,La Liga,Espanol,Mallorca,6.0,2024-09-14,0.7339871238997305,1.0
2024-10-05,La Liga,Getafe,Osasuna,6.0,2024-09-14,0.75682427881087,1.0
2024-10-05,La Liga,Las Palmas,Celta,11.0,2024-09-14,0.568833883627603,1.0
2024-10-05,La Liga,Valladolid,Vallecano,6.0,2024-09-14,0.6740211043434842,1.0
2024-10-05,La Liga,Real Madrid,Villarreal,1.0,2024-09-14,0.6558141408731024,0.0
2024-10-06,La Liga,Sociedad,Ath Madrid,2.0,2024-09-14,0.6845365190327755,0.0
2024-10-06,La Liga,Sevilla,Betis,9.0,2024-09-14,0.7068539371963146,1.0
2024-10-06,La Liga,Alaves,Barcelona,4.0,2024-09-14,0.6896500228467947,1.0
2024-10-06,La Liga,Girona,Ath Bilbao,7.0,2024-09-14,0.625209749898404,1.0
2024-10-18,La Liga,Alaves,Valladolid,8.0,2024-10-18,0.733812042818252,1.0
2024-10-19,La Liga,Ath Bilbao,Espanol,5.0,2024-10-18,0.7540340607721309,1.0
2024-10-19,La Liga,Osasuna,Betis,3.0,2024-10-18,0.6147832013382485,0.0
2024-10-19,La Liga,Girona,Sociedad,3.0,2024-10-18,0.6592898581735985,0.0
2024-10-19,La Liga,Celta,Real Madrid,3.0,2024-10-18,0.560626710655926,0.0
2024-10-20,La Liga,Mallorca,Vallecano,2.0,2024-10-18,0.6970969781021354,0.0
2024-10-20,La Liga,Ath Madrid,Leganes,6.0,2024-10-18,0.5655322987261443,1.0
2024-10-20,La Liga,Villarreal,Getafe,7.0,2024-10-18,0.8820459054370213,1.0
2024-10-20,La Liga,Barcelona,Sevilla,3.0,2024-10-18,0.7210537126085491,0.0
2024-10-21,La Liga,Valencia,Las Palmas,13.0,2024-10-18,0.6679578296458997,1.0
2024-10-25,La Liga,Espanol,Sevilla,2.0,2024-10-18,0.8281310451838719,0.0
2024-10-26,La Liga,Real Madrid,Barcelona,7.0,2024-10-18,0.5461629897571424,1.0
2024-10-26,La Liga,Las Palmas,Girona,9.0,2024-10-18,0.6239227956649565,1.0
2024-10-26,La Liga,Vallecano,Alaves,6.0,2024-10-18,0.7533083212830948,1.0
2024-10-26,La Liga,Valladolid,Villarreal,7.0,2024-10-18,0.7619677051315656,1.0
2024-10-27,La Liga,Leganes,Celta,4.0,2024-10-18,0.6141613898132628,1.0
2024-10-27,La Liga,Getafe,Valencia,10.0,2024-10-18,0.8543550828403097,1.0
2024-10-27,La Liga,Betis,Ath Madrid,5.0,2024-10-18,0.64232715746724,1.0
2024-10-27,La Liga,Sociedad,Osasuna,7.0,2024-10-18,0.6093673214745697,1.0
2024-10-28,La Liga,Mallorca,Ath Bilbao,6.0,2024-10-18,0.6253756571105183,1.0
2024-11-01,La Liga,Alaves,Mallorca,5.0,2024-10-18,0.6899824002216313,1.0
2024-11-02,La Liga,Osasuna,Valladolid,6.0,2024-10-18,0.6284786560470214,1.0
2024-11-02,La Liga,Girona,Leganes,6.0,2024-10-18,0.6046081206929638,1.0
2024-11-03,La Liga,Sevilla,Sociedad,3.0,2024-10-18,0.7389980719471052,0.0
2024-11-03,La Liga,Ath Bilbao,Betis,0.0,2024-10-18,0.66204853813631,0.0
2024-11-03,La Liga,Ath Madrid,Las Palmas,2.0,2024-10-18,0.6021814799278372,0.0
2024-11-03,La Liga,Barcelona,Espanol,3.0,2024-10-18,0.758145754465556,0.0
2024-11-04,La Liga,Celta,Getafe,5.0,2024-10-18,0.8376645236517567,1.0
2024-11-08,La Liga,Vallecano,Las Palmas,4.0,2024-10-18,0.7040010875607072,1.0
2024-11-09,La Liga,Real Madrid,Osasuna,2.0,2024-10-18,0.49987563903593263,0.0
2024-11-09,La Liga,Villarreal,Alaves,4.0,2024-10-18,0.7684977918074458,1.0
2024-11-09,La Liga,Leganes,Sevilla,3.0,2024-10-18,0.6699878923503666,0.0
2024-11-10,La Liga,Betis,Celta,3.0,2024-10-18,0.6815338390105612,0.0
2024-11-10,La Liga,Mallorca,Ath Madrid,4.0,2024-10-18,0.5942816021707517,1.0
2024-11-10,La Liga,Getafe,Girona,6.0,2024-10-18,0.8201540807328709,1.0
2024-11-10,La Liga,Valladolid,Ath Bilbao,8.0,2024-10-18,0.6749856780312624,1.0
2024-11-10,La Liga,Sociedad,Barcelona,4.0,2024-10-18,0.659004285860993,1.0
2024-11-22,La Liga,Getafe,Valladolid,5.0,2024-11-22,0.8897204566332297,1.0
2024-11-23,La Liga,Celta,Barcelona,10.0,2024-11-22,0.6261609682101243,1.0
2024-11-23,La Liga,Las Palmas,Mallorca,6.0,2024-11-22,0.6807013644893564,1.0
2024-11-23,La Liga,Girona,Espanol,3.0,2024-11-22,0.7517081929422417,0.0
2024-11-23,La Liga,Ath Madrid,Alaves,6.0,2024-11-22,0.663522132475862,1.0
2024-11-23,La Liga,Valencia,Betis,6.0,2024-11-22,0.7214865314183798,1.0
2024-11-24,La Liga,Osasuna,Villarreal,11.0,2024-11-22,0.6756142483885562,1.0
2024-11-24,La Liga,Sevilla,Vallecano,7.0,2024-11-22,0.7454708891722618,1.0
2024-11-24,La Liga,Leganes,Real Madrid,2.0,2024-11-22,0.5290217220358825,0.0
2024-11-24,La Liga,Ath Bilbao,Sociedad,7.0,2024-11-22,0.6502772255623385,1.0
2024-11-29,La Liga,Mallorca,Valencia,0.0,2024-11-22,0.7114122569943923,0.0
2024-11-30,La Liga,Barcelona,Las Palmas,0.0,2024-11-22,0.6693430426576371,0.0
2024-11-30,La Liga,Alaves,Leganes,5.0,2024-11-22,0.672311332099831,1.0
2024-11-30,La Liga,Espanol,Celta,4.0,2024-11-22,0.7351057815244053,1.0
2024-11-30,La Liga,Valladolid,Ath Madrid,3.0,2024-11-22,0.6995023655213072,0.0
2024-12-01,La Liga,Sociedad,Betis,5.0,2024-11-22,0.669579787425844,1.0
2024-12-01,La Liga,Vallecano,Ath Bilbao,3.0,2024-11-22,0.6903562502834261,0.0
2024-12-01,La Liga,Villarreal,Girona,8.0,2024-11-22,0.7377772787333124,1.0
2024-12-01,La Liga,Real Madrid,Getafe,8.0,2024-11-22,0.7672766609502406,1.0
2024-12-02,La Liga,Sevilla,Osasuna,2.0,2024-11-22,0.6359576569383503,0.0
2024-12-03,La Liga,Mallorca,Barcelona,7.0,2024-11-22,0.6235309489475518,1.0
2024-12-04,La Liga,Ath Bilbao,Real Madrid,6.0,2024-11-22,0.5386136453574245,1.0
2024-12-06,La Liga,Celta,Mallorca,1.0,2024-11-22,0.6456671176712483,0.0
2024-12-07,La Liga,Las Palmas,Valladolid,7.0,2024-11-22,0.7744299132761586,1.0
2024-12-07,La Liga,Betis,Barcelona,3.0,2024-11-22,0.6395539847258422,0.0
2024-12-07,La Liga,Valencia,Vallecano,4.0,2024-11-22,0.770437010866035,1.0
2024-12-07,La Liga,Girona,Real Madrid,5.0,2024-11-22,0.5578655428087068,1.0
2024-12-08,La Liga,Ath Madrid,Sevilla,7.0,2024-11-22,0.6579096876404041,1.0
2024-12-08,La Liga,Leganes,Sociedad,4.0,2024-11-22,0.6337150482987095,1.0
2024-12-08,La Liga,Ath Bilbao,Villarreal,3.0,2024-11-22,0.720929552270765,0.0
2024-12-08,La Liga,Osasuna,Alaves,7.0,2024-11-22,0.6430758828949475,1.0
2024-12-09,La Liga,Getafe,Espanol,9.0,2024-11-22,0.8928570638676976,1.0
2024-12-13,La Liga,Valladolid,Valencia,7.0,2024-11-22,0.8000273690866604,1.0
2024-12-14,La Liga,Vallecano,Real Madrid,6.0,2024-11-22,0.6130652883737706,1.0
2024-12-14,La Liga,Sevilla,Celta,10.0,2024-11-22,0.6934813305959281,1.0
2024-12-14,La Liga,Espanol,Osasuna,4.0,2024-11-22,0.6855219231180687,1.0
2024-12-14,La Liga,Mallorca,Girona,7.0,2024-11-22,0.6480360992091267,1.0
2024-12-15,La Liga,Ath Madrid,Getafe,4.0,2024-11-22,0.8017366867022988,1.0
2024-12-15,La Liga,Alaves,Ath Bilbao,4.0,2024-11-22,0.6868149134408258,1.0
2024-12-15,La Liga,Sociedad,Las Palmas,5.0,2024-11-22,0.6977481639948179,1.0
2024-12-15,La Liga,Villarreal,Betis,7.0,2024-11-22,0.7364155310190041,1.0
2024-12-15,La Liga,Barcelona,Leganes,2.0,2024-11-22,0.6104700523783223,0.0
2024-12-18,La Liga,Espanol,Valencia,1.0,2024-11-22,0.799515585834053,0.0
2024-12-18,La Liga,Villarreal,Vallecano,7.0,2024-11-22,0.780047941396094,1.0
2024-12-20,La Liga,Girona,Valladolid,4.0,2024-11-22,0.7529501966380412,1.0
2024-12-21,La Liga,Barcelona,Ath Madrid,3.0,2024-11-22,0.6027314711979623,0.0
2024-12-21,La Liga,Osasuna,Ath Bilbao,1.0,2024-11-22,0.5760134883433249,0.0
2024-12-21,La Liga,Getafe,Mallorca,7.0,2024-11-22,0.8159294955729904,1.0
2024-12-21,La Liga,Celta,Sociedad,8.0,2024-11-22,0.6579689994760244,1.0
2024-12-22,La Liga,Valencia,Alaves,3.0,2024-12-22,0.7522988055768365,0.0
2024-12-22,La Liga,Real Madrid,Sevilla,3.0,2024-12-22,0.6553924320017922,0.0
