Date,liga,HomeTeam,AwayTeam,FTR,prob_casa_modelo,prob_empate_modelo,prob_fora_modelo,prob_casa_odds,prob_empate_odds,prob_fora_odds,data_corte_modelo
2024-03-03,La Liga,Villarreal,Granada,H,0.6485971062390913,0.19459308314593388,0.15680981061497515,0.5450255603617774,0.2449862367282737,0.20998820290994885,2024-03-02
2024-03-03,La Liga,Ath Madrid,Betis,H,0.5936614764355164,0.23275835820694063,0.1735801653575431,0.6331507436792141,0.22269439950096495,0.14415485681982104,2024-03-02
2024-03-03,La Liga,Mallorca,Girona,H,0.33319913557655534,0.2661526192532777,0.4006482451701669,0.25973969787648266,0.29259833435483296,0.44766196776868444,2024-03-02
2024-03-03,La Liga,Ath Bilbao,Barcelona,D,0.3472685506019325,0.2727081819943184,0.380023267403749,0.2959520926731895,0.27439815875301327,0.4296497485737971,2024-03-02
2024-03-04,La Liga,Osasuna,Alaves,H,0.4495908885668624,0.29032614229081793,0.2600829691423199,0.3953954487951348,0.3168315322592937,0.2877730189455715,2024-03-02
2024-03-08,La Liga,Barcelona,Mallorca,H,0.7429328441281053,0.17091858664849646,0.08614856922339807,0.6673073038195442,0.20719391660349873,0.12549877957695707,2024-03-02
2024-03-09,La Liga,Valencia,Getafe,H,0.44412555274717597,0.30155091341074763,0.2543235338420765,0.5165620146371828,0.2988112576978165,0.18462672766500068,2024-03-02
2024-03-09,La Liga,Cadiz,Ath Madrid,H,0.18575088373952928,0.25130224913881516,0.5629468671216556,0.19518213275730115,0.2628875880227064,0.5419302792199925,2024-03-02
2024-03-09,La Liga,Granada,Sociedad,A,0.2588121187919009,0.2746003577454211,0.4665875234626781,0.20495791792807214,0.2906119731815948,0.504430108890333,2024-03-02
2024-03-09,La Liga,Girona,Osasuna,H,0.5997500798552469,0.21917239233328972,0.18107752781146327,0.6334308212460755,0.21584613730656912,0.15072304144735543,2024-03-02
2024-03-10,La Liga,Betis,Villarreal,A,0.46614614546738764,0.24888768872211778,0.2849661658104945,0.45036714713081316,0.26896926842534674,0.2806635844438401,2024-03-02
2024-03-10,La Liga,Real Madrid,Celta,H,0.7220457384052206,0.17786605366518576,0.1000882079295938,0.7450538225061918,0.16035926643345189,0.09458691106035638,2024-03-02
2024-03-10,La Liga,Alaves,Vallecano,H,0.4140956625859322,0.2962167786147631,0.28968755879930475,0.46049267227938884,0.31142292900945845,0.22808439871115269,2024-03-02
2024-03-10,La Liga,Las Palmas,Ath Bilbao,A,0.2501845976345504,0.30627590242398156,0.4435394999414681,0.20077384873762444,0.27786180212112493,0.5213643491412506,2024-03-02
2024-03-11,La Liga,Almeria,Sevilla,D,0.3439496383615634,0.26137896438986863,0.39467139724856776,0.2773443041566179,0.2821676833593417,0.44048801248404024,2024-03-02
2024-03-15,La Liga,Sociedad,Cadiz,H,0.657712011139392,0.22584349684918198,0.11644449201142612,0.6716685598134752,0.22598194535780472,0.10234949482872004,2024-03-02
2024-03-16,La Liga,Mallorca,Granada,H,0.4812895169315204,0.276092717673629,0.2426177653948506,0.5220053994310667,0.28982986356471163,0.1881647370042217,2024-03-02
2024-03-16,La Liga,Osasuna,Real Madrid,A,0.1998406620065718,0.24884177172341299,0.5513175662700152,0.13285246766851455,0.21715123078553164,0.6499963015459538,2024-03-02
2024-03-16,La Liga,Getafe,Girona,H,0.36370920101168025,0.2679177696082359,0.36837302938008387,0.2605091158044123,0.28329416966485643,0.45619671453073135,2024-03-02
2024-03-16,La Liga,Ath Bilbao,Alaves,H,0.6152894200938643,0.23998508151909437,0.1447254983870415,0.6028780024251795,0.25746248909934727,0.13965950847547323,2024-03-02
2024-03-17,La Liga,Ath Madrid,Barcelona,A,0.4093869093921088,0.2561475179739548,0.3344655726339361,0.4299213969995863,0.2730420014370632,0.29703660156335054,2024-03-02
2024-03-17,La Liga,Sevilla,Celta,A,0.4821587723394245,0.2712289781940496,0.24661224946652566,0.48384335544618023,0.27241600684784933,0.24374063770597043,2024-03-02
2024-03-17,La Liga,Las Palmas,Almeria,A,0.4739943256385662,0.27284378018225247,0.253161894179181,0.5506317040602211,0.24534475927746552,0.20402353666231346,2024-03-02
2024-03-17,La Liga,Villarreal,Valencia,H,0.5373013332622987,0.24137332467973113,0.22132534205797008,0.4325517220915828,0.2833087302588145,0.2841395476496028,2024-03-02
2024-03-17,La Liga,Vallecano,Betis,H,0.36830513873675236,0.2924369464025771,0.3392579148606704,0.37552682196223525,0.31173540669300936,0.3127377713447554,2024-03-02
