Date,liga,HomeTeam,AwayTeam,total_real,data_corte_modelo,prob_over_9.5,over_real_9.5,prob_over_10.5,over_real_10.5
2023-08-26,Championship,Coventry,Sunderland,11.0,2023-08-04,0.4957628093048033,1.0,0.3868514627758267,1.0
2023-08-26,Championship,Cardiff,Sheffield Weds,15.0,2023-08-04,0.47918535929839784,1.0,0.3705067497827039,1.0
2023-08-26,Championship,Huddersfield,Norwich,8.0,2023-08-04,0.5603634902051055,0.0,0.45150256522598475,0.0
2023-08-27,Championship,Watford,Blackburn,12.0,2023-08-04,0.5215896899887084,1.0,0.41226247624006274,1.0
2023-09-02,Championship,Stoke,Preston,9.0,2023-08-04,0.5318510931000713,0.0,0.422879265869332,0.0
2023-09-02,Championship,Rotherham,Norwich,8.0,2023-08-04,0.6023602367503875,0.0,0.49548346329728615,0.0
2023-09-02,Championship,Middlesbrough,QPR,12.0,2023-08-04,0.6175732625736551,1.0,0.511830215530008,1.0
2023-09-02,Championship,West Brom,Huddersfield,13.0,2023-08-04,0.5926226872549787,1.0,0.4857737340653293,1.0
2023-09-02,Championship,Ipswich,Cardiff,9.0,2023-08-04,0.5113133101458949,0.0,0.4019599390466865,0.0
2023-09-02,Championship,Swansea,Bristol City,12.0,2023-08-04,0.4997693714595543,1.0,0.39096007214731454,1.0
2023-09-02,Championship,Birmingham,Millwall,4.0,2023-08-04,0.4409038100967286,0.0,0.33393195200665876,0.0
2023-09-02,Championship,Leeds,Sheffield Weds,8.0,2023-08-04,0.6699524823308894,0.0,0.5691626982073972,0.0
2023-09-02,Championship,Coventry,Watford,15.0,2023-08-04,0.554440023361848,1.0,0.44531209974980607,1.0
2023-09-15,Championship,Southampton,Leicester,12.0,2023-09-15,0.7492524126762532,1.0,0.65965776881884,1.0
2023-09-15,Championship,Hull,Coventry,12.0,2023-09-15,0.5361085321448489,1.0,0.42657773288241385,1.0
2023-09-16,Championship,Blackburn,Middlesbrough,14.0,2023-09-15,0.555261463366008,1.0,0.44604107959951433,1.0
